Position,TrackName,Artist,Date,Country,Indicators
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,13/01/2017,tr,0 0 0 0 0 0
9,Lost on You                                                                 ,LP               ,13/01/2017,tr,0 0 0 0 0 0
10,Heathens                                                                    ,Twenty One Pilots,13/01/2017,tr,0 0 0 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,14/01/2017,tr,0 1 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,14/01/2017,tr,0 1 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,14/01/2017,tr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,14/01/2017,tr,0 1 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,14/01/2017,tr,0 1 0 0 0 0
6,366.Gün                                                                    ,Sagopa Kajmer    ,14/01/2017,tr,0 1 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,14/01/2017,tr,0 1 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,14/01/2017,tr,0 1 0 0 0 0
9,Heathens                                                                    ,Twenty One Pilots,14/01/2017,tr,0 1 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,14/01/2017,tr,0 1 0 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,15/01/2017,tr,0 1 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,15/01/2017,tr,0 1 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,15/01/2017,tr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,15/01/2017,tr,0 1 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,15/01/2017,tr,0 1 0 0 0 0
6,366.Gün                                                                    ,Sagopa Kajmer    ,15/01/2017,tr,0 1 0 0 0 0
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,15/01/2017,tr,0 1 0 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,15/01/2017,tr,0 1 0 0 0 0
9,Heathens                                                                    ,Twenty One Pilots,15/01/2017,tr,0 1 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,15/01/2017,tr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,16/01/2017,tr,0 1 0 0 0 0
2,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,16/01/2017,tr,0 1 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,16/01/2017,tr,0 1 0 0 0 0
