Position,Track Name,Artist,Date,Country
5,Chantaje                                                                    ,Shakira          ,14/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,14/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,14/02/2017,uy
8,Vacaciones                                                                  ,Wisin            ,14/02/2017,uy
9,Safari                                                                      ,J Balvin         ,14/02/2017,uy
10,La Rompe Corazones                                                          ,Daddy Yankee     ,14/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,15/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,15/02/2017,uy
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,15/02/2017,uy
4,Shape of You                                                                ,Ed Sheeran       ,15/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,15/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,15/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,15/02/2017,uy
8,Safari                                                                      ,J Balvin         ,15/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,15/02/2017,uy
10,La Rompe Corazones                                                          ,Daddy Yankee     ,15/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,16/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,16/02/2017,uy
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,16/02/2017,uy
4,Shape of You                                                                ,Ed Sheeran       ,16/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,16/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,16/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,16/02/2017,uy
8,Safari                                                                      ,J Balvin         ,16/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,16/02/2017,uy
10,La Rompe Corazones                                                          ,Daddy Yankee     ,16/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,17/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,17/02/2017,uy
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,17/02/2017,uy
4,Shape of You                                                                ,Ed Sheeran       ,17/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,17/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,17/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,17/02/2017,uy
8,Vacaciones                                                                  ,Wisin            ,17/02/2017,uy
9,Safari                                                                      ,J Balvin         ,17/02/2017,uy
10,La Rompe Corazones                                                          ,Daddy Yankee     ,17/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,18/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,18/02/2017,uy
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,18/02/2017,uy
4,Shape of You                                                                ,Ed Sheeran       ,18/02/2017,uy
5,Cuando Se Pone a Bailar                                                     ,Rombai           ,18/02/2017,uy
6,Chantaje                                                                    ,Shakira          ,18/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,18/02/2017,uy
8,Vacaciones                                                                  ,Wisin            ,18/02/2017,uy
9,Safari                                                                      ,J Balvin         ,18/02/2017,uy
10,La Rompe Corazones                                                          ,Daddy Yankee     ,18/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,19/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,19/02/2017,uy
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,19/02/2017,uy
4,Shape of You                                                                ,Ed Sheeran       ,19/02/2017,uy
5,Cuando Se Pone a Bailar                                                     ,Rombai           ,19/02/2017,uy
6,Chantaje                                                                    ,Shakira          ,19/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,19/02/2017,uy
8,Vacaciones                                                                  ,Wisin            ,19/02/2017,uy
9,Safari                                                                      ,J Balvin         ,19/02/2017,uy
10,La Rompe Corazones                                                          ,Daddy Yankee     ,19/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,20/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,20/02/2017,uy
3,Shape of You                                                                ,Ed Sheeran       ,20/02/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,20/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,20/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,20/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,20/02/2017,uy
8,Vacaciones                                                                  ,Wisin            ,20/02/2017,uy
9,Safari                                                                      ,J Balvin         ,20/02/2017,uy
10,La Rompe Corazones                                                          ,Daddy Yankee     ,20/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,21/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,21/02/2017,uy
3,Shape of You                                                                ,Ed Sheeran       ,21/02/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,21/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,21/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,21/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,21/02/2017,uy
8,La Rompe Corazones                                                          ,Daddy Yankee     ,21/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,21/02/2017,uy
10,Safari                                                                      ,J Balvin         ,21/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,22/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,22/02/2017,uy
3,Shape of You                                                                ,Ed Sheeran       ,22/02/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,22/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,22/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,22/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,22/02/2017,uy
8,La Rompe Corazones                                                          ,Daddy Yankee     ,22/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,22/02/2017,uy
10,Safari                                                                      ,J Balvin         ,22/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,23/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,23/02/2017,uy
3,Shape of You                                                                ,Ed Sheeran       ,23/02/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,23/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,23/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,23/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,23/02/2017,uy
8,La Rompe Corazones                                                          ,Daddy Yankee     ,23/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,23/02/2017,uy
10,Safari                                                                      ,J Balvin         ,23/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,24/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,24/02/2017,uy
3,Shape of You                                                                ,Ed Sheeran       ,24/02/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,24/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,24/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,24/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,24/02/2017,uy
8,La Rompe Corazones                                                          ,Daddy Yankee     ,24/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,24/02/2017,uy
10,Safari                                                                      ,J Balvin         ,24/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,25/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,25/02/2017,uy
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,25/02/2017,uy
4,Shape of You                                                                ,Ed Sheeran       ,25/02/2017,uy
5,Cuando Se Pone a Bailar                                                     ,Rombai           ,25/02/2017,uy
6,Chantaje                                                                    ,Shakira          ,25/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,25/02/2017,uy
8,La Rompe Corazones                                                          ,Daddy Yankee     ,25/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,25/02/2017,uy
10,Safari                                                                      ,J Balvin         ,25/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,26/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,26/02/2017,uy
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,26/02/2017,uy
4,Shape of You                                                                ,Ed Sheeran       ,26/02/2017,uy
5,Cuando Se Pone a Bailar                                                     ,Rombai           ,26/02/2017,uy
6,Chantaje                                                                    ,Shakira          ,26/02/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,26/02/2017,uy
8,La Rompe Corazones                                                          ,Daddy Yankee     ,26/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,26/02/2017,uy
10,Safari                                                                      ,J Balvin         ,26/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,27/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,27/02/2017,uy
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,27/02/2017,uy
4,Shape of You                                                                ,Ed Sheeran       ,27/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,27/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,27/02/2017,uy
7,La Rompe Corazones                                                          ,Daddy Yankee     ,27/02/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,27/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,27/02/2017,uy
10,Safari                                                                      ,J Balvin         ,27/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,28/02/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,28/02/2017,uy
3,Shape of You                                                                ,Ed Sheeran       ,28/02/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,28/02/2017,uy
5,Chantaje                                                                    ,Shakira          ,28/02/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,28/02/2017,uy
7,La Rompe Corazones                                                          ,Daddy Yankee     ,28/02/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,28/02/2017,uy
9,Vacaciones                                                                  ,Wisin            ,28/02/2017,uy
10,Safari                                                                      ,J Balvin         ,28/02/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,01/03/2017,uy
2,El Amante                                                                   ,Nicky Jam        ,01/03/2017,uy
3,Shape of You                                                                ,Ed Sheeran       ,01/03/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,01/03/2017,uy
5,Chantaje                                                                    ,Shakira          ,01/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,01/03/2017,uy
7,Cuando Se Pone a Bailar                                                     ,Rombai           ,01/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,01/03/2017,uy
9,Vacaciones                                                                  ,Wisin            ,01/03/2017,uy
10,Safari                                                                      ,J Balvin         ,01/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,02/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,02/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,02/03/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,02/03/2017,uy
5,Chantaje                                                                    ,Shakira          ,02/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,02/03/2017,uy
7,Cuando Se Pone a Bailar                                                     ,Rombai           ,02/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,02/03/2017,uy
9,Vacaciones                                                                  ,Wisin            ,02/03/2017,uy
10,Safari                                                                      ,J Balvin         ,02/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,03/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,03/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,03/03/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,03/03/2017,uy
5,Chantaje                                                                    ,Shakira          ,03/03/2017,uy
6,Cuando Se Pone a Bailar                                                     ,Rombai           ,03/03/2017,uy
7,La Rompe Corazones                                                          ,Daddy Yankee     ,03/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,03/03/2017,uy
9,Vacaciones                                                                  ,Wisin            ,03/03/2017,uy
10,Safari                                                                      ,J Balvin         ,03/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,04/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,04/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,04/03/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,04/03/2017,uy
5,Cuando Se Pone a Bailar                                                     ,Rombai           ,04/03/2017,uy
6,Chantaje                                                                    ,Shakira          ,04/03/2017,uy
7,La Rompe Corazones                                                          ,Daddy Yankee     ,04/03/2017,uy
8,SUBEME LA RADIO                                                             ,Enrique Iglesias ,04/03/2017,uy
9,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,04/03/2017,uy
10,Vacaciones                                                                  ,Wisin            ,04/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,05/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,05/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,05/03/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,05/03/2017,uy
5,Cuando Se Pone a Bailar                                                     ,Rombai           ,05/03/2017,uy
6,Chantaje                                                                    ,Shakira          ,05/03/2017,uy
7,La Rompe Corazones                                                          ,Daddy Yankee     ,05/03/2017,uy
8,SUBEME LA RADIO                                                             ,Enrique Iglesias ,05/03/2017,uy
9,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,05/03/2017,uy
10,Vacaciones                                                                  ,Wisin            ,05/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,06/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,06/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,06/03/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,06/03/2017,uy
5,SUBEME LA RADIO                                                             ,Enrique Iglesias ,06/03/2017,uy
6,Chantaje                                                                    ,Shakira          ,06/03/2017,uy
7,La Rompe Corazones                                                          ,Daddy Yankee     ,06/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,06/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,06/03/2017,uy
10,Vacaciones                                                                  ,Wisin            ,06/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,07/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,07/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,07/03/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,07/03/2017,uy
5,SUBEME LA RADIO                                                             ,Enrique Iglesias ,07/03/2017,uy
6,Chantaje                                                                    ,Shakira          ,07/03/2017,uy
7,La Rompe Corazones                                                          ,Daddy Yankee     ,07/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,07/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,07/03/2017,uy
10,Vacaciones                                                                  ,Wisin            ,07/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,08/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,08/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,08/03/2017,uy
4,SUBEME LA RADIO                                                             ,Enrique Iglesias ,08/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,08/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,08/03/2017,uy
7,Chantaje                                                                    ,Shakira          ,08/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,08/03/2017,uy
9,Vacaciones                                                                  ,Wisin            ,08/03/2017,uy
10,Cuando Se Pone a Bailar                                                     ,Rombai           ,08/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,09/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,09/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,09/03/2017,uy
4,SUBEME LA RADIO                                                             ,Enrique Iglesias ,09/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,09/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,09/03/2017,uy
7,Chantaje                                                                    ,Shakira          ,09/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,09/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,09/03/2017,uy
10,Vacaciones                                                                  ,Wisin            ,09/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,10/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,10/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,10/03/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,10/03/2017,uy
5,SUBEME LA RADIO                                                             ,Enrique Iglesias ,10/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,10/03/2017,uy
7,Chantaje                                                                    ,Shakira          ,10/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,10/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,10/03/2017,uy
10,Vacaciones                                                                  ,Wisin            ,10/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,11/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,11/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,11/03/2017,uy
4,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,11/03/2017,uy
5,SUBEME LA RADIO                                                             ,Enrique Iglesias ,11/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,11/03/2017,uy
7,Cuando Se Pone a Bailar                                                     ,Rombai           ,11/03/2017,uy
8,Chantaje                                                                    ,Shakira          ,11/03/2017,uy
9,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,11/03/2017,uy
10,Piel a Piel                                                                 ,Dame 5           ,11/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,12/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,12/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,12/03/2017,uy
4,SUBEME LA RADIO                                                             ,Enrique Iglesias ,12/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,12/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,12/03/2017,uy
7,Cuando Se Pone a Bailar                                                     ,Rombai           ,12/03/2017,uy
8,Chantaje                                                                    ,Shakira          ,12/03/2017,uy
9,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,12/03/2017,uy
10,Piel a Piel                                                                 ,Dame 5           ,12/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,13/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,13/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,13/03/2017,uy
4,SUBEME LA RADIO                                                             ,Enrique Iglesias ,13/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,13/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,13/03/2017,uy
7,Chantaje                                                                    ,Shakira          ,13/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,13/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,13/03/2017,uy
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,13/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,14/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,14/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,14/03/2017,uy
4,SUBEME LA RADIO                                                             ,Enrique Iglesias ,14/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,14/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,14/03/2017,uy
7,Chantaje                                                                    ,Shakira          ,14/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,14/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,14/03/2017,uy
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,14/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,15/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,15/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,15/03/2017,uy
4,SUBEME LA RADIO                                                             ,Enrique Iglesias ,15/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,15/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,15/03/2017,uy
7,Chantaje                                                                    ,Shakira          ,15/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,15/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,15/03/2017,uy
10,Piel a Piel                                                                 ,Dame 5           ,15/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,16/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,16/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,16/03/2017,uy
4,SUBEME LA RADIO                                                             ,Enrique Iglesias ,16/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,16/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,16/03/2017,uy
7,Chantaje                                                                    ,Shakira          ,16/03/2017,uy
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,16/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,16/03/2017,uy
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,16/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,17/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,17/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,17/03/2017,uy
4,SUBEME LA RADIO                                                             ,Enrique Iglesias ,17/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,17/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,17/03/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,17/03/2017,uy
8,Chantaje                                                                    ,Shakira          ,17/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,17/03/2017,uy
10,Piel a Piel                                                                 ,Dame 5           ,17/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,18/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,18/03/2017,uy
3,El Amante                                                                   ,Nicky Jam        ,18/03/2017,uy
4,SUBEME LA RADIO                                                             ,Enrique Iglesias ,18/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,18/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,18/03/2017,uy
7,Cuando Se Pone a Bailar                                                     ,Rombai           ,18/03/2017,uy
8,Chantaje                                                                    ,Shakira          ,18/03/2017,uy
9,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,18/03/2017,uy
10,Piel a Piel                                                                 ,Dame 5           ,18/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,19/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,19/03/2017,uy
3,SUBEME LA RADIO                                                             ,Enrique Iglesias ,19/03/2017,uy
4,El Amante                                                                   ,Nicky Jam        ,19/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,19/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,19/03/2017,uy
7,Cuando Se Pone a Bailar                                                     ,Rombai           ,19/03/2017,uy
8,Chantaje                                                                    ,Shakira          ,19/03/2017,uy
9,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,19/03/2017,uy
10,Piel a Piel                                                                 ,Dame 5           ,19/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,20/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,20/03/2017,uy
3,SUBEME LA RADIO                                                             ,Enrique Iglesias ,20/03/2017,uy
4,El Amante                                                                   ,Nicky Jam        ,20/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,20/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,20/03/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,20/03/2017,uy
8,Chantaje                                                                    ,Shakira          ,20/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,20/03/2017,uy
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,20/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,21/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,21/03/2017,uy
3,SUBEME LA RADIO                                                             ,Enrique Iglesias ,21/03/2017,uy
4,El Amante                                                                   ,Nicky Jam        ,21/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,21/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,21/03/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,21/03/2017,uy
8,Chantaje                                                                    ,Shakira          ,21/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,21/03/2017,uy
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,21/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,22/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,22/03/2017,uy
3,SUBEME LA RADIO                                                             ,Enrique Iglesias ,22/03/2017,uy
4,El Amante                                                                   ,Nicky Jam        ,22/03/2017,uy
5,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,22/03/2017,uy
6,La Rompe Corazones                                                          ,Daddy Yankee     ,22/03/2017,uy
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,22/03/2017,uy
8,Chantaje                                                                    ,Shakira          ,22/03/2017,uy
9,Cuando Se Pone a Bailar                                                     ,Rombai           ,22/03/2017,uy
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,22/03/2017,uy
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,23/03/2017,uy
2,Shape of You                                                                ,Ed Sheeran       ,23/03/2017,uy
3,SUBEME LA RADIO                                                             ,Enrique Iglesias ,23/03/2017,uy
4,El Amante                                                                   ,Nicky Jam        ,23/03/2017,uy
