Position,TrackName,Artist,Date,Country,Indicators
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,14/01/2017,pl,0 0 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,14/01/2017,pl,0 0 1 0 0 0
5,Starboy                                                                     ,The Weeknd       ,14/01/2017,pl,0 0 1 0 0 0
6,Closer                                                                      ,The Chainsmokers ,14/01/2017,pl,0 0 1 0 0 0
7,Tuesday                                                                     ,Burak Yeter      ,14/01/2017,pl,0 0 1 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,14/01/2017,pl,0 0 1 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,14/01/2017,pl,0 0 1 0 0 0
10,I Feel It Coming                                                            ,The Weeknd       ,14/01/2017,pl,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,15/01/2017,pl,0 0 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,15/01/2017,pl,0 0 1 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,15/01/2017,pl,0 0 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,15/01/2017,pl,0 0 1 0 0 0
5,Starboy                                                                     ,The Weeknd       ,15/01/2017,pl,0 0 1 0 0 0
6,Paris                                                                       ,The Chainsmokers ,15/01/2017,pl,0 0 1 0 0 0
7,Tuesday                                                                     ,Burak Yeter      ,15/01/2017,pl,0 0 1 0 0 0
8,Closer                                                                      ,The Chainsmokers ,15/01/2017,pl,0 0 1 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,15/01/2017,pl,0 0 1 0 0 0
10,I Feel It Coming                                                            ,The Weeknd       ,15/01/2017,pl,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,16/01/2017,pl,1 0 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,16/01/2017,pl,1 0 1 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,16/01/2017,pl,1 0 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16/01/2017,pl,1 0 1 0 0 0
5,Starboy                                                                     ,The Weeknd       ,16/01/2017,pl,1 0 1 0 0 0
6,Paris                                                                       ,The Chainsmokers ,16/01/2017,pl,1 0 1 0 0 0
7,Tuesday                                                                     ,Burak Yeter      ,16/01/2017,pl,1 0 1 0 0 0
8,Closer                                                                      ,The Chainsmokers ,16/01/2017,pl,1 0 1 0 0 0
9,I Feel It Coming                                                            ,The Weeknd       ,16/01/2017,pl,1 0 1 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,16/01/2017,pl,1 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,17/01/2017,pl,1 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,17/01/2017,pl,1 0 0 0 0 0
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17/01/2017,pl,1 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,17/01/2017,pl,1 0 0 0 0 0
5,Starboy                                                                     ,The Weeknd       ,17/01/2017,pl,1 0 0 0 0 0
6,Paris                                                                       ,The Chainsmokers ,17/01/2017,pl,1 0 0 0 0 0
7,Tuesday                                                                     ,Burak Yeter      ,17/01/2017,pl,1 0 0 0 0 0
8,I Feel It Coming                                                            ,The Weeknd       ,17/01/2017,pl,1 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,17/01/2017,pl,1 0 0 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,17/01/2017,pl,1 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,18/01/2017,pl,0 0 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,18/01/2017,pl,0 0 1 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18/01/2017,pl,0 0 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18/01/2017,pl,0 0 1 0 0 0
5,Starboy                                                                     ,The Weeknd       ,18/01/2017,pl,0 0 1 0 0 0
6,Paris                                                                       ,The Chainsmokers ,18/01/2017,pl,0 0 1 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,18/01/2017,pl,0 0 1 0 0 0
8,Tuesday                                                                     ,Burak Yeter      ,18/01/2017,pl,0 0 1 0 0 0
