Position,TrackName,Artist,Date,Country,Indicators
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,27-01-17,py,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,27-01-17,py,0 0 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,27-01-17,py,0 0 0 0 0 0
8,El Amante                                                                   ,Nicky Jam        ,27-01-17,py,0 0 0 0 0 0
9,Me Rehúso                                                                  ,Danny Ocean      ,27-01-17,py,0 0 0 0 0 0
10,Shape of You                                                                ,Ed Sheeran       ,27-01-17,py,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,28-01-17,py,0 0 0 0 0 0
2,Deu Onda                                                                    ,MC G15           ,28-01-17,py,0 0 0 0 0 0
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,28-01-17,py,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,28-01-17,py,0 0 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,28-01-17,py,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,28-01-17,py,0 0 0 0 0 0
7,El Amante                                                                   ,Nicky Jam        ,28-01-17,py,0 0 0 0 0 0
8,Vacaciones                                                                  ,Wisin            ,28-01-17,py,0 0 0 0 0 0
9,Me Rehúso                                                                  ,Danny Ocean      ,28-01-17,py,0 0 0 0 0 0
10,Shape of You                                                                ,Ed Sheeran       ,28-01-17,py,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,29-01-17,py,0 1 0 0 1 0
2,Deu Onda                                                                    ,MC G15           ,29-01-17,py,0 1 0 0 1 0
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,29-01-17,py,0 1 0 0 1 0
4,Chantaje                                                                    ,Shakira          ,29-01-17,py,0 1 0 0 1 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,29-01-17,py,0 1 0 0 1 0
6,El Amante                                                                   ,Nicky Jam        ,29-01-17,py,0 1 0 0 1 0
7,Safari                                                                      ,J Balvin         ,29-01-17,py,0 1 0 0 1 0
8,Vacaciones                                                                  ,Wisin            ,29-01-17,py,0 1 0 0 1 0
9,Me Rehúso                                                                  ,Danny Ocean      ,29-01-17,py,0 1 0 0 1 0
10,Ay Mi Dios                                                                  ,IAmChino         ,29-01-17,py,0 1 0 0 1 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,30-01-17,py,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,30-01-17,py,0 0 0 0 0 0
3,Deu Onda                                                                    ,MC G15           ,30-01-17,py,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,30-01-17,py,0 0 0 0 0 0
5,El Amante                                                                   ,Nicky Jam        ,30-01-17,py,0 0 0 0 0 0
6,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,30-01-17,py,0 0 0 0 0 0
7,Safari                                                                      ,J Balvin         ,30-01-17,py,0 0 0 0 0 0
8,Vacaciones                                                                  ,Wisin            ,30-01-17,py,0 0 0 0 0 0
9,Me Rehúso                                                                  ,Danny Ocean      ,30-01-17,py,0 0 0 0 0 0
10,Shape of You                                                                ,Ed Sheeran       ,30-01-17,py,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,31-01-17,py,0 1 0 0 1 0
