Position,TrackName,Artist,Date,Country,Indicators
8,Solo Dance                                                                  ,Martin Jensen    ,14-01-17,at,0 1 0 0 0 0
9,Chöre                                                                      ,Mark Forster     ,14-01-17,at,0 1 0 0 0 0
10,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,14-01-17,at,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,15-01-17,at,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,15-01-17,at,0 0 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,15-01-17,at,0 0 0 0 0 0
4,Alone                                                                       ,Alan Walker      ,15-01-17,at,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,15-01-17,at,0 0 0 0 0 0
6,Shed a Light                                                                ,Robin Schulz     ,15-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,15-01-17,at,0 0 0 0 0 0
8,Bad Ideas                                                                   ,Alle Farben      ,15-01-17,at,0 0 0 0 0 0
9,Paris                                                                       ,The Chainsmokers ,15-01-17,at,0 0 0 0 0 0
10,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,15-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,16-01-17,at,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,16-01-17,at,0 0 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,16-01-17,at,0 0 0 0 0 0
4,Alone                                                                       ,Alan Walker      ,16-01-17,at,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16-01-17,at,0 0 0 0 0 0
6,Paris                                                                       ,The Chainsmokers ,16-01-17,at,0 0 0 0 0 0
7,Shed a Light                                                                ,Robin Schulz     ,16-01-17,at,0 0 0 0 0 0
8,Solo Dance                                                                  ,Martin Jensen    ,16-01-17,at,0 0 0 0 0 0
9,Bad Ideas                                                                   ,Alle Farben      ,16-01-17,at,0 0 0 0 0 0
10,Say You Won't Let Go                                                        ,James Arthur     ,16-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,17-01-17,at,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,17-01-17,at,0 0 0 0 0 0
3,Alone                                                                       ,Alan Walker      ,17-01-17,at,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,17-01-17,at,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17-01-17,at,0 0 0 0 0 0
6,Paris                                                                       ,The Chainsmokers ,17-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,17-01-17,at,0 0 0 0 0 0
8,Shed a Light                                                                ,Robin Schulz     ,17-01-17,at,0 0 0 0 0 0
9,Bad Ideas                                                                   ,Alle Farben      ,17-01-17,at,0 0 0 0 0 0
10,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,17-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,18-01-17,at,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,18-01-17,at,0 0 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18-01-17,at,0 0 0 0 0 0
