Position,TrackName,Artist,Date,Country,Indicators
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,20-01-17,pa,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,20-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,20-01-17,pa,0 0 0 0 0 0
8,El Amante                                                                   ,Nicky Jam        ,20-01-17,pa,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,20-01-17,pa,0 0 0 0 0 0
10,Vente Pa' Ca                                                                ,Ricky Martin     ,20-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,21-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,21-01-17,pa,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,21-01-17,pa,0 0 0 0 0 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,21-01-17,pa,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,21-01-17,pa,0 0 0 0 0 0
6,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,21-01-17,pa,0 0 0 0 0 0
7,Shape of You                                                                ,Ed Sheeran       ,21-01-17,pa,0 0 0 0 0 0
8,Vente Pa' Ca                                                                ,Ricky Martin     ,21-01-17,pa,0 0 0 0 0 0
9,El Amante                                                                   ,Nicky Jam        ,21-01-17,pa,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,21-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,22-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,22-01-17,pa,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,22-01-17,pa,0 0 0 0 0 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,22-01-17,pa,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,22-01-17,pa,0 0 0 0 0 0
6,Shape of You                                                                ,Ed Sheeran       ,22-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,22-01-17,pa,0 0 0 0 0 0
8,Vente Pa' Ca                                                                ,Ricky Martin     ,22-01-17,pa,0 0 0 0 0 0
9,El Amante                                                                   ,Nicky Jam        ,22-01-17,pa,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,22-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,23-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,23-01-17,pa,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,23-01-17,pa,0 0 0 0 0 0
