Position,TrackName,Artist,Date,Country,Indicators
8,Shaky Shaky                                                                 ,Daddy Yankee     ,10-01-17,ar,0 0 0 0 0 0
9,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,10-01-17,ar,0 0 0 0 0 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,10-01-17,ar,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,11-01-17,ar,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,11-01-17,ar,0 0 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,11-01-17,ar,0 0 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,11-01-17,ar,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,11-01-17,ar,0 0 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,11-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,11-01-17,ar,0 0 0 0 0 0
8,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,11-01-17,ar,0 0 0 0 0 0
9,Shaky Shaky                                                                 ,Daddy Yankee     ,11-01-17,ar,0 0 0 0 0 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,11-01-17,ar,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,12-01-17,ar,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,12-01-17,ar,0 0 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,12-01-17,ar,0 0 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,12-01-17,ar,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,12-01-17,ar,0 0 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,12-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,12-01-17,ar,0 0 0 0 0 0
8,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,12-01-17,ar,0 0 0 0 0 0
9,Shaky Shaky                                                                 ,Daddy Yankee     ,12-01-17,ar,0 0 0 0 0 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,12-01-17,ar,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,13-01-17,ar,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,13-01-17,ar,0 1 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,13-01-17,ar,0 1 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,13-01-17,ar,0 1 0 0 0 0
5,Safari                                                                      ,J Balvin         ,13-01-17,ar,0 1 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,13-01-17,ar,0 1 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,13-01-17,ar,0 1 0 0 0 0
8,Shaky Shaky                                                                 ,Daddy Yankee     ,13-01-17,ar,0 1 0 0 0 0
9,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,13-01-17,ar,0 1 0 0 0 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,13-01-17,ar,0 1 0 0 0 0
1,Chantaje                                                                    ,Shakira          ,14-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,14-01-17,ar,0 0 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,14-01-17,ar,0 0 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,14-01-17,ar,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,14-01-17,ar,0 0 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,14-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,14-01-17,ar,0 0 0 0 0 0
8,Shaky Shaky                                                                 ,Daddy Yankee     ,14-01-17,ar,0 0 0 0 0 0
9,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,14-01-17,ar,0 0 0 0 0 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,14-01-17,ar,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,15-01-17,ar,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,15-01-17,ar,0 1 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,15-01-17,ar,0 1 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,15-01-17,ar,0 1 0 0 0 0
5,Safari                                                                      ,J Balvin         ,15-01-17,ar,0 1 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,15-01-17,ar,0 1 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,15-01-17,ar,0 1 0 0 0 0
8,Shaky Shaky                                                                 ,Daddy Yankee     ,15-01-17,ar,0 1 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,15-01-17,ar,0 1 0 0 0 0
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,15-01-17,ar,0 1 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,16-01-17,ar,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,16-01-17,ar,0 1 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,16-01-17,ar,0 1 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,16-01-17,ar,0 1 0 0 0 0
5,Safari                                                                      ,J Balvin         ,16-01-17,ar,0 1 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,16-01-17,ar,0 1 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,16-01-17,ar,0 1 0 0 0 0
8,Shaky Shaky                                                                 ,Daddy Yankee     ,16-01-17,ar,0 1 0 0 0 0
9,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,16-01-17,ar,0 1 0 0 0 0
10,Shape of You                                                                ,Ed Sheeran       ,16-01-17,ar,0 1 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,17-01-17,ar,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,17-01-17,ar,0 1 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,17-01-17,ar,0 1 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,17-01-17,ar,0 1 0 0 0 0
5,Safari                                                                      ,J Balvin         ,17-01-17,ar,0 1 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,17-01-17,ar,0 1 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,17-01-17,ar,0 1 0 0 0 0
8,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,17-01-17,ar,0 1 0 0 0 0
9,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,17-01-17,ar,0 1 0 0 0 0
10,Shape of You                                                                ,Ed Sheeran       ,17-01-17,ar,0 1 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,18-01-17,ar,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,18-01-17,ar,0 0 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,18-01-17,ar,0 0 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,18-01-17,ar,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,18-01-17,ar,0 0 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,18-01-17,ar,0 0 0 0 0 0
7,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,18-01-17,ar,0 0 0 0 0 0
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,18-01-17,ar,0 0 0 0 0 0
9,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,18-01-17,ar,0 0 0 0 0 0
10,Shape of You                                                                ,Ed Sheeran       ,18-01-17,ar,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,19-01-17,ar,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,19-01-17,ar,0 0 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,19-01-17,ar,0 0 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,19-01-17,ar,0 0 0 0 0 0
5,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,19-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,19-01-17,ar,0 0 0 0 0 0
7,Traicionera                                                                 ,Sebastian Yatra  ,19-01-17,ar,0 0 0 0 0 0
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,19-01-17,ar,0 0 0 0 0 0
9,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,19-01-17,ar,0 0 0 0 0 0
10,Vacaciones                                                                  ,Wisin            ,19-01-17,ar,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,20-01-17,ar,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,20-01-17,ar,0 0 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,20-01-17,ar,0 0 0 0 0 0
4,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,20-01-17,ar,0 0 0 0 0 0
5,Vente Pa' Ca                                                                ,Ricky Martin     ,20-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,20-01-17,ar,0 0 0 0 0 0
7,Traicionera                                                                 ,Sebastian Yatra  ,20-01-17,ar,0 0 0 0 0 0
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,20-01-17,ar,0 0 0 0 0 0
9,Vacaciones                                                                  ,Wisin            ,20-01-17,ar,0 0 0 0 0 0
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,20-01-17,ar,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,21-01-17,ar,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,21-01-17,ar,0 0 0 0 0 0
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,21-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,21-01-17,ar,0 0 0 0 0 0
5,Vente Pa' Ca                                                                ,Ricky Martin     ,21-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,21-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,21-01-17,ar,0 0 0 0 0 0
8,Traicionera                                                                 ,Sebastian Yatra  ,21-01-17,ar,0 0 0 0 0 0
9,Vacaciones                                                                  ,Wisin            ,21-01-17,ar,0 0 0 0 0 0
10,Shaky Shaky                                                                 ,Daddy Yankee     ,21-01-17,ar,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,22-01-17,ar,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,22-01-17,ar,0 0 0 0 0 0
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,22-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,22-01-17,ar,0 0 0 0 0 0
5,Vente Pa' Ca                                                                ,Ricky Martin     ,22-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,22-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,22-01-17,ar,0 0 0 0 0 0
8,Traicionera                                                                 ,Sebastian Yatra  ,22-01-17,ar,0 0 0 0 0 0
9,Vacaciones                                                                  ,Wisin            ,22-01-17,ar,0 0 0 0 0 0
10,Shaky Shaky                                                                 ,Daddy Yankee     ,22-01-17,ar,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,23-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,23-01-17,ar,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,23-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,23-01-17,ar,0 0 0 0 0 0
5,Vente Pa' Ca                                                                ,Ricky Martin     ,23-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,23-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,23-01-17,ar,0 0 0 0 0 0
8,Traicionera                                                                 ,Sebastian Yatra  ,23-01-17,ar,0 0 0 0 0 0
9,Shape of You                                                                ,Ed Sheeran       ,23-01-17,ar,0 0 0 0 0 0
10,Vacaciones                                                                  ,Wisin            ,23-01-17,ar,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,24-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,24-01-17,ar,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,24-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,24-01-17,ar,0 0 0 0 0 0
5,Vente Pa' Ca                                                                ,Ricky Martin     ,24-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,24-01-17,ar,0 0 0 0 0 0
7,Shape of You                                                                ,Ed Sheeran       ,24-01-17,ar,0 0 0 0 0 0
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,24-01-17,ar,0 0 0 0 0 0
9,Vacaciones                                                                  ,Wisin            ,24-01-17,ar,0 0 0 0 0 0
10,Traicionera                                                                 ,Sebastian Yatra  ,24-01-17,ar,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,25-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,25-01-17,ar,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,25-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,25-01-17,ar,0 0 0 0 0 0
5,Vente Pa' Ca                                                                ,Ricky Martin     ,25-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,25-01-17,ar,0 0 0 0 0 0
7,Shape of You                                                                ,Ed Sheeran       ,25-01-17,ar,0 0 0 0 0 0
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,25-01-17,ar,0 0 0 0 0 0
9,Vacaciones                                                                  ,Wisin            ,25-01-17,ar,0 0 0 0 0 0
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,25-01-17,ar,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,26-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,26-01-17,ar,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,26-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,26-01-17,ar,0 0 0 0 0 0
