Position,TrackName,Artist,Date,Country,Indicators
8,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,12-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,12-01-17,br,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,12-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,13-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,13-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,13-01-17,br,0 0 0 0 0 0
4,Loka                                                                        ,Simone & Simaria ,13-01-17,br,0 0 0 0 0 0
5,Closer                                                                      ,The Chainsmokers ,13-01-17,br,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,13-01-17,br,0 0 0 0 0 0
7,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,13-01-17,br,0 0 0 0 0 0
8,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,13-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,13-01-17,br,0 0 0 0 0 0
10,Meu Coração Deu PT - Ao Vivo                                              ,Wesley Safadão  ,13-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,14-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,14-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,14-01-17,br,0 0 0 0 0 0
4,Loka                                                                        ,Simone & Simaria ,14-01-17,br,0 0 0 0 0 0
5,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,14-01-17,br,0 0 0 0 0 0
6,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,14-01-17,br,0 0 0 0 0 0
7,Meu Coração Deu PT - Ao Vivo                                              ,Wesley Safadão  ,14-01-17,br,0 0 0 0 0 0
8,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,14-01-17,br,0 0 0 0 0 0
9,Starboy                                                                     ,The Weeknd       ,14-01-17,br,0 0 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,14-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,15-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,15-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,15-01-17,br,0 0 0 0 0 0
4,Loka                                                                        ,Simone & Simaria ,15-01-17,br,0 0 0 0 0 0
5,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,15-01-17,br,0 0 0 0 0 0
6,Olha a Explosão                                                            ,MC Kevinho       ,15-01-17,br,0 0 0 0 0 0
