Position,Track Name,Artist,Date,Country
2,Shape of You                                                                ,Ed Sheeran       ,26/02/2017,id
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,26/02/2017,id
4,That's What I Like                                                          ,Bruno Mars       ,26/02/2017,id
5,Scared to Be Lonely                                                         ,Martin Garrix    ,26/02/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,26/02/2017,id
7,Paris                                                                       ,The Chainsmokers ,26/02/2017,id
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26/02/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,26/02/2017,id
10,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,26/02/2017,id
1,Something Just Like This                                                    ,The Chainsmokers ,27/02/2017,id
2,Shape of You                                                                ,Ed Sheeran       ,27/02/2017,id
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,27/02/2017,id
4,That's What I Like                                                          ,Bruno Mars       ,27/02/2017,id
5,Say You Won't Let Go                                                        ,James Arthur     ,27/02/2017,id
6,Scared to Be Lonely                                                         ,Martin Garrix    ,27/02/2017,id
7,Paris                                                                       ,The Chainsmokers ,27/02/2017,id
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27/02/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,27/02/2017,id
10,Stay (with Alessia Cara)                                                    ,Zedd             ,27/02/2017,id
1,Something Just Like This                                                    ,The Chainsmokers ,28/02/2017,id
2,Shape of You                                                                ,Ed Sheeran       ,28/02/2017,id
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,28/02/2017,id
4,That's What I Like                                                          ,Bruno Mars       ,28/02/2017,id
5,Say You Won't Let Go                                                        ,James Arthur     ,28/02/2017,id
6,Paris                                                                       ,The Chainsmokers ,28/02/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,28/02/2017,id
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,28/02/2017,id
9,Stay (with Alessia Cara)                                                    ,Zedd             ,28/02/2017,id
10,Versace On The Floor                                                        ,Bruno Mars       ,28/02/2017,id
1,Something Just Like This                                                    ,The Chainsmokers ,01/03/2017,id
2,Shape of You                                                                ,Ed Sheeran       ,01/03/2017,id
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,01/03/2017,id
4,That's What I Like                                                          ,Bruno Mars       ,01/03/2017,id
5,Say You Won't Let Go                                                        ,James Arthur     ,01/03/2017,id
6,Paris                                                                       ,The Chainsmokers ,01/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,01/03/2017,id
8,Stay (with Alessia Cara)                                                    ,Zedd             ,01/03/2017,id
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,01/03/2017,id
10,Versace On The Floor                                                        ,Bruno Mars       ,01/03/2017,id
1,Something Just Like This                                                    ,The Chainsmokers ,02/03/2017,id
2,Shape of You                                                                ,Ed Sheeran       ,02/03/2017,id
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,02/03/2017,id
4,That's What I Like                                                          ,Bruno Mars       ,02/03/2017,id
5,Say You Won't Let Go                                                        ,James Arthur     ,02/03/2017,id
6,Paris                                                                       ,The Chainsmokers ,02/03/2017,id
7,Stay (with Alessia Cara)                                                    ,Zedd             ,02/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,02/03/2017,id
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,02/03/2017,id
10,Versace On The Floor                                                        ,Bruno Mars       ,02/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,03/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,03/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,03/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,03/03/2017,id
5,Say You Won't Let Go                                                        ,James Arthur     ,03/03/2017,id
6,Paris                                                                       ,The Chainsmokers ,03/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,03/03/2017,id
8,Stay (with Alessia Cara)                                                    ,Zedd             ,03/03/2017,id
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,03/03/2017,id
10,Versace On The Floor                                                        ,Bruno Mars       ,03/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,04/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,04/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,04/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,04/03/2017,id
5,Say You Won't Let Go                                                        ,James Arthur     ,04/03/2017,id
6,Paris                                                                       ,The Chainsmokers ,04/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,04/03/2017,id
8,Stay (with Alessia Cara)                                                    ,Zedd             ,04/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,04/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,04/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,05/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,05/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,05/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,05/03/2017,id
5,Say You Won't Let Go                                                        ,James Arthur     ,05/03/2017,id
6,Paris                                                                       ,The Chainsmokers ,05/03/2017,id
7,Stay (with Alessia Cara)                                                    ,Zedd             ,05/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,05/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,05/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,05/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,06/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,06/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,06/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,06/03/2017,id
5,Say You Won't Let Go                                                        ,James Arthur     ,06/03/2017,id
6,Stay (with Alessia Cara)                                                    ,Zedd             ,06/03/2017,id
7,Paris                                                                       ,The Chainsmokers ,06/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,06/03/2017,id
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,06/03/2017,id
10,Versace On The Floor                                                        ,Bruno Mars       ,06/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,07/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,07/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,07/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,07/03/2017,id
5,Say You Won't Let Go                                                        ,James Arthur     ,07/03/2017,id
6,Stay (with Alessia Cara)                                                    ,Zedd             ,07/03/2017,id
7,Paris                                                                       ,The Chainsmokers ,07/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,07/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,07/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,07/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,08/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,08/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,08/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,08/03/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,08/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,08/03/2017,id
7,Paris                                                                       ,The Chainsmokers ,08/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,08/03/2017,id
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,08/03/2017,id
10,Versace On The Floor                                                        ,Bruno Mars       ,08/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,09/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,09/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,09/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,09/03/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,09/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,09/03/2017,id
7,Paris                                                                       ,The Chainsmokers ,09/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,09/03/2017,id
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,09/03/2017,id
10,Versace On The Floor                                                        ,Bruno Mars       ,09/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,10/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,10/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,10/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,10/03/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,10/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,10/03/2017,id
7,Paris                                                                       ,The Chainsmokers ,10/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,10/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,10/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,10/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,11/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,11/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,11/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,11/03/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,11/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,11/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,11/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,11/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,11/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,11/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,12/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,12/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,12/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,12/03/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,12/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,12/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,12/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,12/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,12/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,12/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,13/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,13/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,13/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,13/03/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,13/03/2017,id
6,Scared to Be Lonely                                                         ,Martin Garrix    ,13/03/2017,id
7,Say You Won't Let Go                                                        ,James Arthur     ,13/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,13/03/2017,id
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,13/03/2017,id
10,Versace On The Floor                                                        ,Bruno Mars       ,13/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,14/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,14/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,14/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,14/03/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,14/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,14/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,14/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,14/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,14/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,14/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,15/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,15/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,15/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,15/03/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,15/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,15/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,15/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,15/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,15/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,15/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,16/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,16/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,16/03/2017,id
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,16/03/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,16/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,16/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,16/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,16/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,16/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,17/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,17/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,17/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,17/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,17/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,17/03/2017,id
7,Paris                                                                       ,The Chainsmokers ,17/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,17/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,17/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,18/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,18/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,18/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,18/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,18/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,18/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,18/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,18/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,18/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,19/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,19/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,19/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,19/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,19/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,19/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,19/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,19/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,19/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,20/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,20/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,20/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,20/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,20/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,20/03/2017,id
7,Versace On The Floor                                                        ,Bruno Mars       ,20/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,20/03/2017,id
9,Paris                                                                       ,The Chainsmokers ,20/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,20/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,21/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,21/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,21/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,21/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,21/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,21/03/2017,id
7,Versace On The Floor                                                        ,Bruno Mars       ,21/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,21/03/2017,id
9,Scared to Be Lonely                                                         ,Martin Garrix    ,21/03/2017,id
10,美女�?�野�?�                                                             ,Ariana Grande    ,21/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,22/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,22/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,22/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,22/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,22/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,22/03/2017,id
7,Versace On The Floor                                                        ,Bruno Mars       ,22/03/2017,id
8,Paris                                                                       ,The Chainsmokers ,22/03/2017,id
9,Scared to Be Lonely                                                         ,Martin Garrix    ,22/03/2017,id
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,22/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,23/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,23/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,23/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,23/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,23/03/2017,id
6,Say You Won't Let Go                                                        ,James Arthur     ,23/03/2017,id
7,Versace On The Floor                                                        ,Bruno Mars       ,23/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,23/03/2017,id
9,Paris                                                                       ,The Chainsmokers ,23/03/2017,id
10,美女�?�野�?�                                                             ,Ariana Grande    ,23/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,24/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,24/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,24/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,24/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,24/03/2017,id
6,Versace On The Floor                                                        ,Bruno Mars       ,24/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,24/03/2017,id
8,Say You Won't Let Go                                                        ,James Arthur     ,24/03/2017,id
9,Paris                                                                       ,The Chainsmokers ,24/03/2017,id
10,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,24/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,25/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,25/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,25/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,25/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,25/03/2017,id
6,Versace On The Floor                                                        ,Bruno Mars       ,25/03/2017,id
7,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,25/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,25/03/2017,id
9,Say You Won't Let Go                                                        ,James Arthur     ,25/03/2017,id
10,Paris                                                                       ,The Chainsmokers ,25/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,26/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,26/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,26/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,26/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,26/03/2017,id
6,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,26/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,26/03/2017,id
8,Versace On The Floor                                                        ,Bruno Mars       ,26/03/2017,id
9,Say You Won't Let Go                                                        ,James Arthur     ,26/03/2017,id
10,Paris                                                                       ,The Chainsmokers ,26/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,27/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,27/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,27/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,27/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,27/03/2017,id
6,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,27/03/2017,id
7,Versace On The Floor                                                        ,Bruno Mars       ,27/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,27/03/2017,id
9,Paris                                                                       ,The Chainsmokers ,27/03/2017,id
10,Say You Won't Let Go                                                        ,James Arthur     ,27/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,28/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,28/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,28/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,28/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,28/03/2017,id
6,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,28/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,28/03/2017,id
8,Versace On The Floor                                                        ,Bruno Mars       ,28/03/2017,id
9,Paris                                                                       ,The Chainsmokers ,28/03/2017,id
10,Say You Won't Let Go                                                        ,James Arthur     ,28/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,29/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,29/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,29/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,29/03/2017,id
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,29/03/2017,id
6,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,29/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,29/03/2017,id
8,Versace On The Floor                                                        ,Bruno Mars       ,29/03/2017,id
9,Paris                                                                       ,The Chainsmokers ,29/03/2017,id
10,Say You Won't Let Go                                                        ,James Arthur     ,29/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,30/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,30/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,30/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,30/03/2017,id
5,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,30/03/2017,id
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,30/03/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,30/03/2017,id
8,Versace On The Floor                                                        ,Bruno Mars       ,30/03/2017,id
9,Paris                                                                       ,The Chainsmokers ,30/03/2017,id
10,Say You Won't Let Go                                                        ,James Arthur     ,30/03/2017,id
1,Shape of You                                                                ,Ed Sheeran       ,31/03/2017,id
2,Something Just Like This                                                    ,The Chainsmokers ,31/03/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,31/03/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,31/03/2017,id
5,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,31/03/2017,id
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,31/03/2017,id
7,Anganku Anganmu                                                             ,Raisa            ,31/03/2017,id
8,Scared to Be Lonely                                                         ,Martin Garrix    ,31/03/2017,id
9,Versace On The Floor                                                        ,Bruno Mars       ,31/03/2017,id
10,Paris                                                                       ,The Chainsmokers ,31/03/2017,id
1,Something Just Like This                                                    ,The Chainsmokers ,01/04/2017,id
2,Shape of You                                                                ,Ed Sheeran       ,01/04/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,01/04/2017,id
4,Stay (with Alessia Cara)                                                    ,Zedd             ,01/04/2017,id
5,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,01/04/2017,id
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,01/04/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,01/04/2017,id
8,Versace On The Floor                                                        ,Bruno Mars       ,01/04/2017,id
9,Paris                                                                       ,The Chainsmokers ,01/04/2017,id
10,Say You Won't Let Go                                                        ,James Arthur     ,01/04/2017,id
1,Something Just Like This                                                    ,The Chainsmokers ,02/04/2017,id
2,Shape of You                                                                ,Ed Sheeran       ,02/04/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,02/04/2017,id
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,02/04/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,02/04/2017,id
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,02/04/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,02/04/2017,id
8,Versace On The Floor                                                        ,Bruno Mars       ,02/04/2017,id
9,Paris                                                                       ,The Chainsmokers ,02/04/2017,id
10,Say You Won't Let Go                                                        ,James Arthur     ,02/04/2017,id
1,Something Just Like This                                                    ,The Chainsmokers ,03/04/2017,id
2,Shape of You                                                                ,Ed Sheeran       ,03/04/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,03/04/2017,id
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,03/04/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,03/04/2017,id
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,03/04/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,03/04/2017,id
8,Versace On The Floor                                                        ,Bruno Mars       ,03/04/2017,id
9,Paris                                                                       ,The Chainsmokers ,03/04/2017,id
10,Asal Kau Bahagia                                                            ,Armada           ,03/04/2017,id
1,Something Just Like This                                                    ,The Chainsmokers ,04/04/2017,id
2,Shape of You                                                                ,Ed Sheeran       ,04/04/2017,id
3,That's What I Like                                                          ,Bruno Mars       ,04/04/2017,id
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,04/04/2017,id
5,Stay (with Alessia Cara)                                                    ,Zedd             ,04/04/2017,id
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,04/04/2017,id
7,Scared to Be Lonely                                                         ,Martin Garrix    ,04/04/2017,id
8,Versace On The Floor                                                        ,Bruno Mars       ,04/04/2017,id
9,Asal Kau Bahagia                                                            ,Armada           ,04/04/2017,id
10,Paris                                                                       ,The Chainsmokers ,04/04/2017,id
1,Something Just Like This                                                    ,The Chainsmokers ,05/04/2017,id
