Position,TrackName,Artist,Date,Country,Indicators
9,Saturne                                                                     ,Nekfeu           ,11-01-17,fr,0 1 0 0 0 0
10,Castle on the Hill                                                          ,Ed Sheeran       ,11-01-17,fr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,12-01-17,fr,0 1 0 0 0 0
2,Mauvaise graine                                                             ,Nekfeu           ,12-01-17,fr,0 1 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,12-01-17,fr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,12-01-17,fr,0 1 0 0 0 0
5,Tchoin                                                                      ,Kaaris           ,12-01-17,fr,0 1 0 0 0 0
6,Squa                                                                        ,Nekfeu           ,12-01-17,fr,0 1 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,12-01-17,fr,0 1 0 0 0 0
8,Saturne                                                                     ,Nekfeu           ,12-01-17,fr,0 1 0 0 0 0
9,Sunset Lover                                                                ,Petit Biscuit    ,12-01-17,fr,0 1 0 0 0 0
10,I Feel It Coming                                                            ,The Weeknd       ,12-01-17,fr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,13-01-17,fr,0 1 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,13-01-17,fr,0 1 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,13-01-17,fr,0 1 0 0 0 0
4,Mauvaise graine                                                             ,Nekfeu           ,13-01-17,fr,0 1 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,13-01-17,fr,0 1 0 0 0 0
6,Squa                                                                        ,Nekfeu           ,13-01-17,fr,0 1 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,13-01-17,fr,0 1 0 0 0 0
8,Saturne                                                                     ,Nekfeu           ,13-01-17,fr,0 1 0 0 0 0
9,I Feel It Coming                                                            ,The Weeknd       ,13-01-17,fr,0 1 0 0 0 0
10,Human                                                                       ,Rag'n'Bone Man   ,13-01-17,fr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,14-01-17,fr,0 1 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,14-01-17,fr,0 1 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,14-01-17,fr,0 1 0 0 0 0
4,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,14-01-17,fr,0 1 0 0 0 0
5,Human                                                                       ,Rag'n'Bone Man   ,14-01-17,fr,0 1 0 0 0 0
6,I Feel It Coming                                                            ,The Weeknd       ,14-01-17,fr,0 1 0 0 0 0
7,Mauvaise graine                                                             ,Nekfeu           ,14-01-17,fr,0 1 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,14-01-17,fr,0 1 0 0 0 0
9,My Way                                                                      ,Calvin Harris    ,14-01-17,fr,0 1 0 0 0 0
10,Sunset Lover                                                                ,Petit Biscuit    ,14-01-17,fr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,15-01-17,fr,0 1 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,15-01-17,fr,0 1 0 0 0 0
3,Tchoin                                                                      ,Kaaris           ,15-01-17,fr,0 1 0 0 0 0
4,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,15-01-17,fr,0 1 0 0 0 0
5,Mauvaise graine                                                             ,Nekfeu           ,15-01-17,fr,0 1 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,15-01-17,fr,0 1 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,15-01-17,fr,0 1 0 0 0 0
8,I Feel It Coming                                                            ,The Weeknd       ,15-01-17,fr,0 1 0 0 0 0
9,Sunset Lover                                                                ,Petit Biscuit    ,15-01-17,fr,0 1 0 0 0 0
10,Squa                                                                        ,Nekfeu           ,15-01-17,fr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,16-01-17,fr,0 1 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,16-01-17,fr,0 1 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,16-01-17,fr,0 1 0 0 0 0
