Position,TrackName,Artist,Date,Country,Indicators
4,Starboy                                                                     ,The Weeknd       ,09-01-17,hu,0 0 1 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,09-01-17,hu,0 0 1 0 0 0
6,Closer                                                                      ,The Chainsmokers ,09-01-17,hu,0 0 1 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,09-01-17,hu,0 0 1 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,09-01-17,hu,0 0 1 0 0 0
9,Human                                                                       ,Rag'n'Bone Man   ,09-01-17,hu,0 0 1 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,09-01-17,hu,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,10-01-17,hu,0 0 1 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,10-01-17,hu,0 0 1 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,10-01-17,hu,0 0 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,10-01-17,hu,0 0 1 0 0 0
5,Starboy                                                                     ,The Weeknd       ,10-01-17,hu,0 0 1 0 0 0
6,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,10-01-17,hu,0 0 1 0 0 0
7,Closer                                                                      ,The Chainsmokers ,10-01-17,hu,0 0 1 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,10-01-17,hu,0 0 1 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,10-01-17,hu,0 0 1 0 0 0
10,Human                                                                       ,Rag'n'Bone Man   ,10-01-17,hu,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,11-01-17,hu,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,11-01-17,hu,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,11-01-17,hu,0 0 0 0 0 0
4,Starboy                                                                     ,The Weeknd       ,11-01-17,hu,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,11-01-17,hu,0 0 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,11-01-17,hu,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,11-01-17,hu,0 0 0 0 0 0
8,Just Hold On                                                                ,Steve Aoki       ,11-01-17,hu,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,11-01-17,hu,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,11-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,12-01-17,hu,0 1 1 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,12-01-17,hu,0 1 1 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,12-01-17,hu,0 1 1 0 0 0
4,Starboy                                                                     ,The Weeknd       ,12-01-17,hu,0 1 1 0 0 0
