Position,Track Name,Artist,Date,Country
7,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,25/01/2017,my
8,Don't Wanna Know                                                            ,Maroon 5         ,25/01/2017,my
9,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,25/01/2017,my
10,All Time Low                                                                ,Jon Bellion      ,25/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,26/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,26/01/2017,my
3,Say You Won't Let Go                                                        ,James Arthur     ,26/01/2017,my
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,26/01/2017,my
6,Starboy                                                                     ,The Weeknd       ,26/01/2017,my
7,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,26/01/2017,my
8,Don't Wanna Know                                                            ,Maroon 5         ,26/01/2017,my
9,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,26/01/2017,my
10,All Time Low                                                                ,Jon Bellion      ,26/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,27/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,27/01/2017,my
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27/01/2017,my
4,Say You Won't Let Go                                                        ,James Arthur     ,27/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,27/01/2017,my
6,Starboy                                                                     ,The Weeknd       ,27/01/2017,my
7,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,27/01/2017,my
8,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,27/01/2017,my
9,Don't Wanna Know                                                            ,Maroon 5         ,27/01/2017,my
10,All Time Low                                                                ,Jon Bellion      ,27/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,28/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,28/01/2017,my
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,28/01/2017,my
4,Say You Won't Let Go                                                        ,James Arthur     ,28/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,28/01/2017,my
6,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,28/01/2017,my
7,Starboy                                                                     ,The Weeknd       ,28/01/2017,my
8,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,28/01/2017,my
9,All Time Low                                                                ,Jon Bellion      ,28/01/2017,my
10,Don't Wanna Know                                                            ,Maroon 5         ,28/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,29/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,29/01/2017,my
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,29/01/2017,my
