Position,TrackName,Artist,Date,Country,Indicators
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,11-01-17,do,0 1 0 0 0 0
10,Safari                                                                      ,J Balvin         ,11-01-17,do,0 1 0 0 0 0
1,Soy Peor                                                                    ,Bad Bunny        ,12-01-17,do,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,12-01-17,do,0 1 0 0 0 0
3,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,12-01-17,do,0 1 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,12-01-17,do,0 1 0 0 0 0
5,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,12-01-17,do,0 1 0 0 0 0
6,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,12-01-17,do,0 1 0 0 0 0
7,Dema Ga Ge Gi Go Gu                                                         ,El Alfa          ,12-01-17,do,0 1 0 0 0 0
8,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,12-01-17,do,0 1 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,12-01-17,do,0 1 0 0 0 0
10,Pa Ti                                                                       ,Bad Bunny        ,12-01-17,do,0 1 0 0 0 0
1,Soy Peor                                                                    ,Bad Bunny        ,13-01-17,do,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,13-01-17,do,0 1 0 0 0 0
3,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,13-01-17,do,0 1 0 0 0 0
4,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,13-01-17,do,0 1 0 0 0 0
5,Shape of You                                                                ,Ed Sheeran       ,13-01-17,do,0 1 0 0 0 0
6,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,13-01-17,do,0 1 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,13-01-17,do,0 1 0 0 0 0
8,Dema Ga Ge Gi Go Gu                                                         ,El Alfa          ,13-01-17,do,0 1 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,13-01-17,do,0 1 0 0 0 0
10,Safari                                                                      ,J Balvin         ,13-01-17,do,0 1 0 0 0 0
1,Soy Peor                                                                    ,Bad Bunny        ,14-01-17,do,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,14-01-17,do,0 1 0 0 0 0
3,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,14-01-17,do,0 1 0 0 0 0
4,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,14-01-17,do,0 1 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,14-01-17,do,0 1 0 0 0 0
6,Dile Que Tu Me Quieres                                                      ,Ozuna            ,14-01-17,do,0 1 0 0 0 0
7,Dema Ga Ge Gi Go Gu                                                         ,El Alfa          ,14-01-17,do,0 1 0 0 0 0
8,Shape of You                                                                ,Ed Sheeran       ,14-01-17,do,0 1 0 0 0 0
9,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,14-01-17,do,0 1 0 0 0 0
10,Safari                                                                      ,J Balvin         ,14-01-17,do,0 1 0 0 0 0
1,Soy Peor                                                                    ,Bad Bunny        ,15-01-17,do,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,15-01-17,do,0 1 0 0 0 0
3,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,15-01-17,do,0 1 0 0 0 0
4,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,15-01-17,do,0 1 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,15-01-17,do,0 1 0 0 0 0
6,Dema Ga Ge Gi Go Gu                                                         ,El Alfa          ,15-01-17,do,0 1 0 0 0 0
7,Shape of You                                                                ,Ed Sheeran       ,15-01-17,do,0 1 0 0 0 0
8,Dile Que Tu Me Quieres                                                      ,Ozuna            ,15-01-17,do,0 1 0 0 0 0
9,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,15-01-17,do,0 1 0 0 0 0
10,Pa Ti                                                                       ,Bad Bunny        ,15-01-17,do,0 1 0 0 0 0
1,Soy Peor                                                                    ,Bad Bunny        ,16-01-17,do,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,16-01-17,do,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,16-01-17,do,0 0 0 0 0 0
4,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,16-01-17,do,0 0 0 0 0 0
5,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,16-01-17,do,0 0 0 0 0 0
6,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,16-01-17,do,0 0 0 0 0 0
7,Pa Ti                                                                       ,Bad Bunny        ,16-01-17,do,0 0 0 0 0 0
8,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,16-01-17,do,0 0 0 0 0 0
9,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,16-01-17,do,0 0 0 0 0 0
10,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,16-01-17,do,0 0 0 0 0 0
1,Soy Peor                                                                    ,Bad Bunny        ,17-01-17,do,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,17-01-17,do,0 1 0 0 0 0
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,17-01-17,do,0 1 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,17-01-17,do,0 1 0 0 0 0
5,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,17-01-17,do,0 1 0 0 0 0
6,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,17-01-17,do,0 1 0 0 0 0
7,Pa Ti                                                                       ,Bad Bunny        ,17-01-17,do,0 1 0 0 0 0
8,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,17-01-17,do,0 1 0 0 0 0
9,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,17-01-17,do,0 1 0 0 0 0
10,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,17-01-17,do,0 1 0 0 0 0
1,Soy Peor                                                                    ,Bad Bunny        ,18-01-17,do,0 1 0 0 0 0
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,18-01-17,do,0 1 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,18-01-17,do,0 1 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,18-01-17,do,0 1 0 0 0 0
5,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,18-01-17,do,0 1 0 0 0 0
6,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,18-01-17,do,0 1 0 0 0 0
7,Pa Ti                                                                       ,Bad Bunny        ,18-01-17,do,0 1 0 0 0 0
8,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,18-01-17,do,0 1 0 0 0 0
9,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,18-01-17,do,0 1 0 0 0 0
10,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,18-01-17,do,0 1 0 0 0 0
1,Soy Peor                                                                    ,Bad Bunny        ,19-01-17,do,0 0 0 0 0 0
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,19-01-17,do,0 0 0 0 0 0
