Position,TrackName,Artist,Date,Country,Indicators
10,Starboy                                                                     ,The Weeknd       ,12/01/2017,it,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,13/01/2017,it,0 1 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,13/01/2017,it,0 1 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,13/01/2017,it,0 1 0 0 0 0
4,Closer                                                                      ,The Chainsmokers ,13/01/2017,it,0 1 0 0 0 0
5,Assenzio                                                                    ,J-AX             ,13/01/2017,it,0 1 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,13/01/2017,it,0 1 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,13/01/2017,it,0 1 0 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,13/01/2017,it,0 1 0 0 0 0
9,Chantaje                                                                    ,Shakira          ,13/01/2017,it,0 1 0 0 0 0
10,Ulisse                                                                      ,lowlow           ,13/01/2017,it,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,14/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,14/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,14/01/2017,it,0 0 0 0 0 0
4,Assenzio                                                                    ,J-AX             ,14/01/2017,it,0 0 0 0 0 0
5,Closer                                                                      ,The Chainsmokers ,14/01/2017,it,0 0 0 0 0 0
6,Chantaje                                                                    ,Shakira          ,14/01/2017,it,0 0 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,14/01/2017,it,0 0 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,14/01/2017,it,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,14/01/2017,it,0 0 0 0 0 0
10,Tutto Molto Interessante                                                    ,Fabio Rovazzi    ,14/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,15/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,15/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,15/01/2017,it,0 0 0 0 0 0
4,Assenzio                                                                    ,J-AX             ,15/01/2017,it,0 0 0 0 0 0
5,Closer                                                                      ,The Chainsmokers ,15/01/2017,it,0 0 0 0 0 0
6,Don't Wanna Know                                                            ,Maroon 5         ,15/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,15/01/2017,it,0 0 0 0 0 0
8,Ulisse                                                                      ,lowlow           ,15/01/2017,it,0 0 0 0 0 0
9,Human                                                                       ,Rag'n'Bone Man   ,15/01/2017,it,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,15/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,16/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,16/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,16/01/2017,it,0 0 0 0 0 0
4,Assenzio                                                                    ,J-AX             ,16/01/2017,it,0 0 0 0 0 0
5,Closer                                                                      ,The Chainsmokers ,16/01/2017,it,0 0 0 0 0 0
6,Don't Wanna Know                                                            ,Maroon 5         ,16/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,16/01/2017,it,0 0 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,16/01/2017,it,0 0 0 0 0 0
9,Ulisse                                                                      ,lowlow           ,16/01/2017,it,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,16/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,17/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,17/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,17/01/2017,it,0 0 0 0 0 0
4,Don't Wanna Know                                                            ,Maroon 5         ,17/01/2017,it,0 0 0 0 0 0
5,Closer                                                                      ,The Chainsmokers ,17/01/2017,it,0 0 0 0 0 0
6,Assenzio                                                                    ,J-AX             ,17/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,17/01/2017,it,0 0 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,17/01/2017,it,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,17/01/2017,it,0 0 0 0 0 0
10,Ulisse                                                                      ,lowlow           ,17/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,18/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,18/01/2017,it,0 0 0 0 0 0
4,Don't Wanna Know                                                            ,Maroon 5         ,18/01/2017,it,0 0 0 0 0 0
5,Assenzio                                                                    ,J-AX             ,18/01/2017,it,0 0 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,18/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,18/01/2017,it,0 0 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,18/01/2017,it,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,18/01/2017,it,0 0 0 0 0 0
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,19/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,19/01/2017,it,0 0 0 0 0 0
4,Assenzio                                                                    ,J-AX             ,19/01/2017,it,0 0 0 0 0 0
5,Closer                                                                      ,The Chainsmokers ,19/01/2017,it,0 0 0 0 0 0
6,Don't Wanna Know                                                            ,Maroon 5         ,19/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,19/01/2017,it,0 0 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,19/01/2017,it,0 0 0 0 0 0
9,Paris                                                                       ,The Chainsmokers ,19/01/2017,it,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,19/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,20/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20/01/2017,it,0 0 0 0 0 0
3,Assenzio                                                                    ,J-AX             ,20/01/2017,it,0 0 0 0 0 0
4,Piccole cose                                                                ,J-AX             ,20/01/2017,it,0 0 0 0 0 0
5,Castle on the Hill                                                          ,Ed Sheeran       ,20/01/2017,it,0 0 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,20/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,20/01/2017,it,0 0 0 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,20/01/2017,it,0 0 0 0 0 0
9,Paris                                                                       ,The Chainsmokers ,20/01/2017,it,0 0 0 0 0 0
10,Human                                                                       ,Rag'n'Bone Man   ,20/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,21/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,21/01/2017,it,0 0 0 0 0 0
3,Assenzio                                                                    ,J-AX             ,21/01/2017,it,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,21/01/2017,it,0 0 0 0 0 0
5,Closer                                                                      ,The Chainsmokers ,21/01/2017,it,0 0 0 0 0 0
6,Paris                                                                       ,The Chainsmokers ,21/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,21/01/2017,it,0 0 0 0 0 0
8,Piccole cose                                                                ,J-AX             ,21/01/2017,it,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,21/01/2017,it,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,21/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,22/01/2017,it,0 1 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,22/01/2017,it,0 1 0 0 0 0
3,Assenzio                                                                    ,J-AX             ,22/01/2017,it,0 1 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,22/01/2017,it,0 1 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,22/01/2017,it,0 1 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,22/01/2017,it,0 1 0 0 0 0
7,Piccole cose                                                                ,J-AX             ,22/01/2017,it,0 1 0 0 0 0
8,Chantaje                                                                    ,Shakira          ,22/01/2017,it,0 1 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,22/01/2017,it,0 1 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,22/01/2017,it,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,23/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,23/01/2017,it,0 0 0 0 0 0
3,Assenzio                                                                    ,J-AX             ,23/01/2017,it,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,23/01/2017,it,0 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,23/01/2017,it,0 0 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,23/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,23/01/2017,it,0 0 0 0 0 0
8,Piccole cose                                                                ,J-AX             ,23/01/2017,it,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,23/01/2017,it,0 0 0 0 0 0
10,Human                                                                       ,Rag'n'Bone Man   ,23/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,24/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,24/01/2017,it,0 0 0 0 0 0
3,Assenzio                                                                    ,J-AX             ,24/01/2017,it,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,24/01/2017,it,0 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,24/01/2017,it,0 0 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,24/01/2017,it,0 0 0 0 0 0
7,Don't Wanna Know                                                            ,Maroon 5         ,24/01/2017,it,0 0 0 0 0 0
8,Chantaje                                                                    ,Shakira          ,24/01/2017,it,0 0 0 0 0 0
9,Piccole cose                                                                ,J-AX             ,24/01/2017,it,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,24/01/2017,it,0 0 0 0 0 0
