Position,TrackName,Artist,Date,Country,Indicators
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,23-01-17,ie,0 0 0 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,23-01-17,ie,0 0 0 0 0 0
10,Say You Won't Let Go                                                        ,James Arthur     ,23-01-17,ie,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,24-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,24-01-17,ie,0 1 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,24-01-17,ie,0 1 0 0 0 0
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,24-01-17,ie,0 1 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,24-01-17,ie,0 1 0 0 0 0
6,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,24-01-17,ie,0 1 0 0 0 0
7,Touch                                                                       ,Little Mix       ,24-01-17,ie,0 1 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,24-01-17,ie,0 1 0 0 0 0
9,Say You Won't Let Go                                                        ,James Arthur     ,24-01-17,ie,0 1 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,24-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,25-01-17,ie,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,25-01-17,ie,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,25-01-17,ie,0 0 0 0 0 0
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,25-01-17,ie,0 0 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,25-01-17,ie,0 0 0 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,25-01-17,ie,0 0 0 0 0 0
7,Touch                                                                       ,Little Mix       ,25-01-17,ie,0 0 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,25-01-17,ie,0 0 0 0 0 0
9,September Song                                                              ,JP Cooper        ,25-01-17,ie,0 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,25-01-17,ie,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,26-01-17,ie,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,26-01-17,ie,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,26-01-17,ie,0 0 0 0 0 0
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,26-01-17,ie,0 0 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,26-01-17,ie,0 0 0 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,26-01-17,ie,0 0 0 0 0 0
7,Touch                                                                       ,Little Mix       ,26-01-17,ie,0 0 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26-01-17,ie,0 0 0 0 0 0
9,September Song                                                              ,JP Cooper        ,26-01-17,ie,0 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,26-01-17,ie,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,27-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,27-01-17,ie,0 1 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,27-01-17,ie,0 1 0 0 0 0
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,27-01-17,ie,0 1 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,27-01-17,ie,0 1 0 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,27-01-17,ie,0 1 0 0 0 0
7,Touch                                                                       ,Little Mix       ,27-01-17,ie,0 1 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27-01-17,ie,0 1 0 0 0 0
9,September Song                                                              ,JP Cooper        ,27-01-17,ie,0 1 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,27-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,28-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,28-01-17,ie,0 1 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,28-01-17,ie,0 1 0 0 0 0
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,28-01-17,ie,0 1 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,28-01-17,ie,0 1 0 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,28-01-17,ie,0 1 0 0 0 0
7,Touch                                                                       ,Little Mix       ,28-01-17,ie,0 1 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,28-01-17,ie,0 1 0 0 0 0
9,September Song                                                              ,JP Cooper        ,28-01-17,ie,0 1 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,28-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,29-01-17,ie,0 1 0 0 0 0
