STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Country
787190,99999,20170310,65.5,12,56,12,1012.5,5,835.9,5,6.7,12,8.9,12,9.9,999.9,73.4,57.2, 0.00G,999.9,10000,hn
787190,99999,20170311,67.5,13,55.4,13,1012.2,5,836,5,7.4,13,6.4,13,9.9,999.9,   75.2*,  58.6*, 0.00G,999.9,0,hn
787190,99999,20170312,68.9,13,58.3,13,1012,5,835.9,5,8.1,13,2.5,13,8,999.9,   77.0*,  57.2*, 0.00G,999.9,0,hn
787190,99999,20170313,67.9,10,58.4,10,1010.8,4,835.7,4,8.1,10,1.4,10,4.1,999.9,78.1,56.8, 0.00G,999.9,0,hn
787190,99999,20170314,67.2,13,52,13,1012.9,4,837.1,4,7.2,13,4.9,12,6,999.9,79.2,56.8, 0.00G,999.9,0,hn
787190,99999,20170315,61.1,12,56.5,12,1015.2,5,837.6,5,5,12,10.3,12,14,999.9,77.4,56.3, 0.00G,999.9,10000,hn
787190,99999,20170316,59.1,13,52.9,12,9999.9,0,838.2,4,5.1,13,12.3,13,18.1,999.9,   64.8*,  53.6*, 0.09G,999.9,10000,hn
787190,99999,20170317,59.4,13,52.5,12,1018.6,5,838.9,5,7.4,13,8.7,13,12,999.9,   64.4*,  50.9*, 0.00G,999.9,0,hn
787190,99999,20170318,60.7,11,55.2,11,1018.3,5,839.5,5,6.5,11,6.7,11,8,999.9,66.6,50.9, 0.00G,999.9,0,hn
787190,99999,20170319,61.2,13,48.6,13,1018,4,839.1,4,7.4,13,7.5,13,9.9,999.9,68,50.9, 0.00G,999.9,0,hn
787190,99999,20170320,61.1,13,51.7,13,1017.4,5,838.3,5,7,13,10.1,13,12,999.9,68,50.9, 0.00G,999.9,0,hn
787190,99999,20170321,64.7,12,42.4,12,1015.7,5,837.6,5,8.5,8,9,12,12,999.9,   73.4*,  50.0*, 0.00G,999.9,0,hn
787190,99999,20170322,65.8,13,41.1,11,1014.1,5,836.3,5,10.1,8,8.9,13,12,999.9,73.6,48.6, 0.00G,999.9,0,hn
787190,99999,20170323,63.8,13,48.4,13,1016.4,5,838.2,5,8.6,13,4.9,13,8,999.9,73.2,47.3, 0.00G,999.9,0,hn
787190,99999,20170324,66.1,12,44.9,12,1016.4,5,838.1,5,7.8,12,3,12,8,999.9,   77.0*,  46.4*, 0.00G,999.9,0,hn
787190,99999,20170325,66.8,13,49.7,13,1015.2,5,837.4,5,7.9,13,2.6,13,4.1,999.9,77,41.9, 0.00G,999.9,0,hn
