STN--- WBAN   YEARMODA    TEMP       DEWP      SLP        STP       VISIB      WDSP     MXSPD   GUST    MAX     MIN   PRCP   SNDP   FRSHTT 
065900 99999  20170301    40.6 24    38.5 24  9999.9  0  9999.9  0    5.1 24   12.5 24   17.5   27.0    46.4*   35.1   0.23G 999.9  010000 
065900 99999  20170302    43.0 24    33.5 24  9999.9  0  9999.9  0    6.3 20   15.2 24   22.0   33.0    48.6    37.4*  0.22G 999.9  010000 
065900 99999  20170303    44.2 24    35.2 24  9999.9  0  9999.9  0    6.2  4    6.2 24   11.1  999.9    53.6*   34.9*  0.00G 999.9  000000 
065900 99999  20170304    46.9 24    40.0 24  9999.9  0  9999.9  0    7.0 15    6.8 24   23.3   31.1    58.1    41.0*  0.00G 999.9  010000 
065900 99999  20170305    40.3 24    37.9 24  9999.9  0  9999.9  0    6.0 24   11.4 24   15.9   26.0    45.3    37.2*  0.09G 999.9  011000 
065900 99999  20170306    40.6 24    36.6 24  9999.9  0  9999.9  0    6.3 24   11.5 24   15.9   26.0    46.4*   37.2   0.20G 999.9  010000 
065900 99999  20170307    39.3 24    36.7 24  9999.9  0  9999.9  0    5.8 19    6.6 24   11.7  999.9    47.1    35.6*  0.06G 999.9  011000 
065900 99999  20170308    40.2 24    39.8 24  9999.9  0  9999.9  0    2.4 24    8.8 24   15.5  999.9    50.0*   32.0   0.19G 999.9  110000 
065900 99999  20170309    50.4 24    47.6 24  9999.9  0  9999.9  0    5.2 24    8.8 24   17.1   21.0    56.7    42.8*  0.19G 999.9  010000 
065900 99999  20170310    43.5 24    32.8 24  9999.9  0  9999.9  0    7.6  7    3.9 24    7.8  999.9    52.5    33.8*  0.39G 999.9  000000 
065900 99999  20170311    46.2 24    32.4 24  9999.9  0  9999.9  0  999.9  0    4.8 24    8.0  999.9    58.5    36.7   0.00G 999.9  000000 
065900 99999  20170312    47.7 24    30.7 24  9999.9  0  9999.9  0  999.9  0    6.9 24    9.9  999.9    59.5    37.4*  0.00G 999.9  000000 
065900 99999  20170313    48.6 24    32.2 24  9999.9  0  9999.9  0    8.2  5    6.1 24    9.9  999.9    60.1    38.7   0.00G 999.9  000000 
065900 99999  20170314    48.1 24    38.9 24  9999.9  0  9999.9  0    2.7 12    5.7 24   11.1  999.9    59.0*   40.3   0.00G 999.9  100000 
065900 99999  20170315    50.6 24    42.6 24  9999.9  0  9999.9  0    5.8 16    4.7 24   11.1  999.9    59.4    40.3   0.00G 999.9  000000 
065900 99999  20170316    52.3 24    37.1 24  9999.9  0  9999.9  0    4.3 13    4.5 24    8.0  999.9    63.7    39.4   0.00G 999.9  000000 
065900 99999  20170317    48.5 24    38.5 24  9999.9  0  9999.9  0    5.6 20    8.3 24   15.9   22.0    52.9    44.6*  0.00G 999.9  000000 
065900 99999  20170318    45.4 24    43.6 24  9999.9  0  9999.9  0    3.9 24   14.2 24   19.0   28.9    50.4    40.3   0.00G 999.9  010000 
065900 99999  20170319    49.5 24    47.1 24  9999.9  0  9999.9  0    4.8 24   13.8 24   19.4   26.0    52.5    47.8   0.13G 999.9  010000 
065900 99999  20170320    48.0 24    42.0 24  9999.9  0  9999.9  0    6.7 24   10.1 24   15.9   27.0    51.8*   44.6*  0.00G 999.9  010000 
065900 99999  20170321    43.8 24    40.8 24  9999.9  0  9999.9  0    6.0 22    7.8 24   13.0  999.9    48.2*   35.6*  0.00G 999.9  010000 
065900 99999  20170322    40.2 24    36.6 24  9999.9  0  9999.9  0    5.7 24    4.8 24    8.9  999.9    44.6*   33.4   0.22G 999.9  010000 
065900 99999  20170323    46.8 24    39.6 24  9999.9  0  9999.9  0    4.3 15    7.7 24   12.0  999.9    58.5    34.9   0.03G 999.9  000000 
065900 99999  20170324    47.5 24    40.3 24  9999.9  0  9999.9  0    6.1 12   10.7 24   15.9  999.9    53.6    42.4   0.00G 999.9  000000 
065900 99999  20170325    49.2 24    32.8 24  9999.9  0  9999.9  0    5.0  8   15.2 24   21.4   33.0    61.2    39.2   0.00G 999.9  000000 
065900 99999  20170326    50.9 24    31.1 24  9999.9  0  9999.9  0   11.2  5    8.6 24   12.0  999.9    61.7    41.0*  0.00G 999.9  000000 
065900 99999  20170327    52.3 24    32.5 24  9999.9  0  9999.9  0  999.9  0    7.2 24    9.9  999.9    62.6*   41.0*  0.00G 999.9  000000 
065900 99999  20170328    55.4 24    39.9 24  9999.9  0  9999.9  0    8.0  7    5.9 24   14.0  999.9    67.3    45.7   0.00G 999.9  000000 
065900 99999  20170329    52.3 24    43.7 24  9999.9  0  9999.9  0    7.2 13    6.1 24   13.6  999.9    61.5    43.0   0.00G 999.9  000000 
065900 99999  20170330    58.3 24    44.1 24  9999.9  0  9999.9  0    8.0  7    4.3 24    8.9  999.9    68.4    47.7   0.00G 999.9  000000 
065900 99999  20170331    58.6 24    42.3 24  9999.9  0  9999.9  0    9.3  4    7.1 24   15.5  999.9    68.9    49.5   0.00G 999.9  000000 
065900 99999  20170401    51.0 24    45.1 24  9999.9  0  9999.9  0    6.9 18    5.2 24   11.7  999.9    57.4    41.0*  0.00G 999.9  010000 
065900 99999  20170402    51.4 24    40.5 24  9999.9  0  9999.9  0    5.6 15    5.8 24   12.0  999.9    63.1    38.3   0.00G 999.9  100000 
