STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Country
787640,99999,20170307,74.7,13,55.8,13,1011.6,5,903.1,5,6.2,13,16.9,13,19,28.9,   80.6*,  67.1*, 0.00I,999.9,0,cr
787640,99999,20170308,73.6,14,55.2,14,1011.5,5,903.6,5,6.2,14,17.5,13,21,29.9,81.1,65.3, 0.00I,999.9,0,cr
787640,99999,20170309,75,13,56.9,13,1010.5,4,903,4,6.2,12,16.6,13,20,29.9,81.7,65.3, 0.00I,999.9,0,cr
787640,99999,20170310,74.3,13,56.3,13,1010.1,4,902.8,4,6.2,11,15.1,13,19,28.9,   80.6*,  66.2*, 0.00I,999.9,0,cr
787640,99999,20170311,76.7,13,54.6,13,1010.4,4,903,4,6.2,9,12,13,15,999.9,   84.2*,  65.7*, 0.00I,999.9,0,cr
787640,99999,20170312,76.8,13,55.2,13,1010.5,5,902.5,5,6.2,9,13.7,13,17.1,999.9,84.4,64.4, 0.00I,999.9,0,cr
787640,99999,20170313,77,13,53.6,13,1009,5,901.7,5,6.2,9,12.4,13,15,999.9,84.2,64.2, 0.00I,999.9,0,cr
787640,99999,20170314,76.5,13,55.2,13,1011.2,5,903.2,5,6.2,9,13.9,13,17.1,24.1,84.2,64.2, 0.00I,999.9,0,cr
787640,99999,20170315,73.8,13,55.6,13,1012.4,5,904.4,5,6.2,13,15,13,17.1,27,84.9,66, 0.00I,999.9,0,cr
787640,99999,20170316,74.9,13,55.2,13,1014.5,5,904.2,5,6.2,12,14.4,13,17.1,29.9,   82.4*,  65.5*, 0.00I,999.9,0,cr
787640,99999,20170317,74.1,13,53.3,13,9999.9,0,9999.9,0,6.2,13,16,13,22,28.9,82.2,65.1, 0.00I,999.9,0,cr
787640,99999,20170318,74.3,13,56.4,13,9999.9,0,9999.9,0,6.2,13,14.9,13,18.1,28.9,81.5,65.1, 0.00I,999.9,0,cr
787640,99999,20170319,74.5,13,53,13,1012.7,4,903.9,4,6.2,8,17.9,13,22.9,34,   80.6*,  66.2*, 0.00I,999.9,0,cr
787640,99999,20170320,74.3,13,53.6,13,1012.9,4,904.1,4,6.2,10,17.2,13,22,27,80.6,65.5, 0.00I,999.9,0,cr
787640,99999,20170321,74.2,13,58.4,13,9999.9,0,9999.9,0,6.2,13,12.7,13,18.1,25.1,81.7,65.5,99.99,999.9,10000,cr
787640,99999,20170322,73.6,13,58.1,13,1011.9,5,903,5,6.2,13,13.6,13,17.1,999.9,81.5,65.8, 0.00A,999.9,0,cr
787640,99999,20170323,72.2,14,57.3,14,1013.4,4,904.2,4,6.2,14,15.7,14,19,29.9,80.4,65.8,99.99,999.9,10000,cr
787640,99999,20170324,72,13,56.2,13,9999.9,0,9999.9,0,6.2,13,15.8,12,19,28.9,77.9,63.5, 0.00H,999.9,10000,cr
787640,99999,20170325,75.7,13,56.7,13,1012.3,5,903.4,5,6.2,10,14.1,13,19,999.9,   82.4*,  64.4*, 0.00I,999.9,0,cr
787640,99999,20170326,76.7,12,56.7,12,9999.9,0,9999.9,0,6.2,9,8.2,12,12,999.9,   84.2*,  68.0*,99.99,999.9,10000,cr
787640,99999,20170327,76.8,13,54.4,13,1011.1,4,902.7,4,6.2,10,7.5,13,12,999.9,85.6,64.4, 0.00I,999.9,0,cr
787640,99999,20170328,77.9,13,54.1,12,9999.9,0,9999.9,0,6.2,8,5.9,13,8.9,19,   86.0*,  62.6*, 0.00I,999.9,0,cr
787640,99999,20170329,78.9,13,53.8,13,1009.8,4,901.9,4,6.2,9,6.3,13,9.9,999.9,87.6,64.8, 0.00I,999.9,0,cr
787640,99999,20170330,79.3,13,49.3,13,1010.5,5,902.3,5,6.2,9,6.6,13,11.1,15,87.8,62.1, 0.00I,999.9,0,cr
787640,99999,20170331,77.9,13,58.1,13,1009.7,5,902,5,6.2,11,6.7,13,11.1,999.9,87.8,62.1, 0.00I,999.9,0,cr
787640,99999,20170401,78.2,13,53.5,13,1010.3,5,903,5,6.2,10,8.4,13,18.1,999.9,88.2,60.1, 0.00I,999.9,0,cr
787640,99999,20170402,74.2,13,60.4,13,1007.9,5,902.7,5,6,10,7.6,13,12,999.9,   86.0*,  66.2*,99.99,999.9,10000,cr
787640,99999,20170403,78.1,13,60.6,13,1009.8,4,901.6,4,6.2,9,7.2,13,15.9,999.9,88,65.3, 1.35G,999.9,10010,cr
787640,99999,20170404,78.6,13,59,13,9999.9,0,9999.9,0,6.1,12,10.8,13,15.9,999.9,88,65.3, 0.00G,999.9,0,cr
787640,99999,20170405,76.6,13,57.5,13,1009.9,4,901.8,5,6.1,10,10.8,13,14,25.1,86.9,68, 0.00I,999.9,0,cr
787640,99999,20170406,77.6,13,59.5,13,1009.7,5,902.4,5,6.2,13,13.4,13,17.1,999.9,   84.2*,  69.1*, 0.00I,999.9,0,cr
787640,99999,20170407,75.9,13,58.3,13,1010.5,5,902.8,5,6.2,13,16.8,13,19,29.9,84.4,67.3, 0.00I,999.9,0,cr
787640,99999,20170408,72.2,13,55.1,13,1010.8,5,902.9,5,6.2,13,16.4,13,21,32.1,81.5,66.9, 0.00I,999.9,0,cr
787640,99999,20170409,74.4,13,53.9,13,1010.4,5,902.6,5,6.2,10,14.2,13,18.1,999.9,81.5,63.5, 0.00I,999.9,0,cr
787640,99999,20170410,75.6,13,50.6,13,1011,5,902.3,5,6.2,8,12.9,13,17.1,24.1,82.2,63.5, 0.00I,999.9,0,cr
787640,99999,20170411,76.2,13,54.4,13,1011.5,4,901.7,4,6.2,8,14.1,13,17.1,999.9,82.2,64.4, 0.00I,999.9,0,cr
787640,99999,20170412,76.4,13,54.9,13,1010.3,5,901.4,5,6.2,9,13.4,13,19,999.9,   82.4*,  66.2*, 0.00I,999.9,0,cr
787640,99999,20170413,76.3,13,57.7,13,1009.7,5,901.3,5,6.2,9,14.3,13,17.1,999.9,83.1,64.4, 0.00I,999.9,0,cr
787640,99999,20170414,72.8,13,59.8,13,1009.2,5,901.6,5,6.2,13,15.3,13,19,28.9,82.9,66.2, 0.00I,999.9,0,cr
787640,99999,20170415,75.7,13,59.5,13,1009.1,4,901.5,4,6.2,13,16.3,13,19,29.9,81.7,66.4, 0.00I,999.9,0,cr
787640,99999,20170416,75.1,13,60.1,13,1011.8,5,902,5,6.2,13,15.2,13,20,999.9,81.7,66.4, 0.00I,999.9,0,cr
787640,99999,20170417,76.8,13,60.6,13,1011.8,5,902,5,6.2,13,12.8,13,17.1,999.9,   84.2*,  68.0*,99.99,999.9,10000,cr
787640,99999,20170418,77.7,13,60.4,13,1010.2,5,902.3,5,6.2,11,7.7,13,13,999.9,85.3,66.4, 0.04A,999.9,10000,cr
787640,99999,20170419,73.6,13,61.8,13,1010.7,4,902.6,4,5.2,11,6.1,13,12,999.9,   82.6*,  64.4*, 0.07G,999.9,10010,cr
787640,99999,20170420,74.8,13,62.4,13,1010.6,5,903,5,6.2,13,7,13,12,999.9,86,64.2, 0.00G,999.9,10000,cr
787640,99999,20170421,78,13,61.7,13,1009.2,5,901.9,5,5.9,13,7,13,11.1,999.9,83.7,62.1, 0.01G,999.9,0,cr
787640,99999,20170422,78.3,13,64,13,1009.1,5,901.2,5,5.8,12,7.1,13,11.1,18.1,83.7,62.2, 0.00G,999.9,0,cr
787640,99999,20170423,77.3,13,63.3,13,1009.3,4,901.2,4,5.4,13,6.8,13,15,999.9,84.6,64.9,99.99,999.9,10010,cr
787640,99999,20170424,76.5,14,62.1,14,1008.5,5,901.6,5,5.4,14,6.4,14,14,15.9,86.4,66.2, 0.15G,999.9,10000,cr
787640,99999,20170425,76.2,13,61.7,13,1010.4,4,902.1,4,4.7,11,7,13,9.9,999.9,87.1,68.5, 0.75G,999.9,10000,cr
787640,99999,20170426,75.4,13,63.8,13,1009.1,5,901.6,5,2.8,13,5.6,13,14,999.9,83.1,64, 0.00G,999.9,110000,cr
787640,99999,20170427,76.1,13,64.7,13,1009.4,4,901.9,4,3.5,13,6.2,13,15,999.9,83.1,64, 0.00A,999.9,10010,cr
787640,99999,20170428,77.7,14,63.7,14,1009.5,4,901.4,4,4.9,12,7.5,14,14,999.9,87.1,65.3, 0.16G,999.9,10010,cr
787640,99999,20170429,77.1,11,63.4,11,9999.9,0,9999.9,0,5.4,11,10.1,11,15.9,999.9,87.1,67.5, 0.20G,999.9,110010,cr
787640,99999,20170430,76.8,13,63,13,1010,5,902.2,5,5.3,10,7.5,13,14,999.9,85.5,67.5, 0.48G,999.9,10000,cr
787640,99999,20170501,75.7,13,62.5,13,1011,4,902.9,4,5.4,12,6.8,13,14,999.9,85.5,63.7, 0.00G,999.9,110010,cr
787640,99999,20170502,76,11,62.4,11,1009.9,4,902.4,4,5.7,10,8.5,11,15.9,999.9,85.5,63.7, 0.31A,999.9,0,cr
787640,99999,20170503,75.8,13,62.3,13,1008.7,5,901.7,5,5.9,12,6.6,12,9.9,999.9,84.6,65.5,99.99,999.9,110010,cr
787640,99999,20170504,75.2,13,63.4,13,9999.9,0,9999.9,0,5,8,5.8,13,13,999.9,84.6,65.5, 0.27G,999.9,10010,cr
787640,99999,20170505,73.6,14,64.3,14,1009.7,4,901.1,4,5.4,12,7,14,12,999.9,82.8,64.8, 0.27G,999.9,110010,cr
787640,99999,20170506,73.8,13,63.5,13,1010.9,4,902.2,4,4.3,12,6.2,13,8.9,999.9,80.6,63.7, 0.85G,999.9,10010,cr
787640,99999,20170507,73.3,13,63.3,13,1011.1,5,902.5,5,4.9,13,5.6,13,9.9,999.9,83.3,63.7, 1.24G,999.9,10010,cr
787640,99999,20170508,73.1,13,64.3,13,9999.9,0,9999.9,0,4.9,11,6.2,13,13,999.9,83.3,64.9, 1.04G,999.9,10010,cr
787640,99999,20170509,74.6,13,63.7,13,9999.9,0,9999.9,0,5.9,12,7.1,13,9.9,999.9,81.5,65.1, 0.00G,999.9,10000,cr
787640,99999,20170510,74.5,13,64.9,13,1011.5,4,903,4,5.5,11,5.5,13,8.9,999.9,82.8,63, 0.06G,999.9,110010,cr
787640,99999,20170511,73.9,13,64.4,13,1011.8,4,902.8,4,5.5,13,7.3,13,9.9,999.9,82.8,63, 0.63G,999.9,10000,cr
787640,99999,20170512,72.8,13,65.8,13,1011.8,4,903.1,4,5,13,4.4,13,11.1,999.9,81.7,65.7, 0.00G,999.9,10010,cr
787640,99999,20170513,70.9,13,65.5,13,1012.3,5,903.3,5,4.4,13,3.7,13,9.9,999.9,   75.4*,  66.2*, 0.26G,999.9,110000,cr
787640,99999,20170514,76.1,13,65.6,13,1010.1,4,903.1,4,6,12,5.5,13,13,999.9,81.1,66.7, 0.56G,999.9,10010,cr
787640,99999,20170515,75,14,66.9,14,9999.9,0,9999.9,0,4.2,14,6.9,14,12,999.9,80.8,68.4, 0.00G,999.9,10000,cr
787640,99999,20170516,75.4,13,66.6,13,9999.9,0,9999.9,0,4.8,13,6.2,13,11.1,999.9,82.6,68,99.99,999.9,110000,cr
787640,99999,20170517,73.3,13,66.2,13,1011.5,4,902.9,4,5,12,4.8,13,9.9,999.9,81.9,67.3, 0.33G,999.9,110000,cr
787640,99999,20170518,74.7,13,64.4,13,1009,4,901,4,5.2,10,5.7,13,13,999.9,81.7,63, 0.44G,999.9,110010,cr
787640,99999,20170519,73.7,13,64.8,13,1008.5,4,900.3,4,4.8,11,5.2,13,12,999.9,82.2,63, 1.04G,999.9,10010,cr
787640,99999,20170520,74.3,13,63.4,13,1006.9,5,899.7,5,6.1,13,8.2,13,13,999.9,82.9,65.1, 2.30G,999.9,10010,cr
787640,99999,20170521,72.4,13,64.6,13,9999.9,0,9999.9,0,4.8,13,4.4,13,8.9,999.9,82.9,65.5, 2.33G,999.9,110010,cr
