"STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,"
"722950,23174, 20171218,   62.4,24,   22.0,24, 1018.5,24, 1007.1,24,  10.0,24,   3.9,24,   8.9, 999.9,   73.9 ,  50.0 , 0.00G,999.9, 000000,"
"722950,23174, 20171219,   58.1,24,   42.7,24, 1021.6,24, 1009.9,24,   9.9,24,   4.5,24,   8.9, 999.9,   72.0 ,  48.9 , 0.00G,999.9, 000000,"
"722950,23174, 20171220,   55.7,24,   50.3,24, 1021.0,20, 1008.9,24,   7.6,24,   5.8,24,   9.9, 999.9,   66.9 ,  46.9 , 0.00G,999.9, 100000,"
"722950,23174, 20171221,   55.4,24,   26.2,24, 1018.5,23, 1006.7,24,  10.0,24,  10.5,24,  24.1,  29.9,   62.1 ,  46.9 , 0.01G,999.9, 010000,"
"722950,23174, 20171222,   53.9,24,   23.2,24, 1023.2,24, 1011.6,24,  10.0,24,   3.6,24,   9.9, 999.9,   64.0 ,  41.0 , 0.00G,999.9, 000000,"
"722950,23174, 20171223,   56.0,24,   29.7,24, 1023.0,24, 1011.0,24,  10.0,24,   4.6,24,   9.9,  18.1,   64.9 ,  41.0 , 0.00G,999.9, 000000,"
"722950,23174, 20171224,   58.5,24,   41.0,24, 1020.4,24, 1008.5,24,  10.0,24,   4.4,24,  12.0, 999.9,   71.1 ,  46.0 , 0.00G,999.9, 000000,"
"722950,23174, 20171225,   56.3,24,   45.4,24, 1019.2,24, 1007.5,24,   9.0,24,   3.7,24,   9.9, 999.9,   71.1 ,  48.0 , 0.00G,999.9, 000000,"
"722950,23174, 20171226,   56.1,24,   50.3,24, 1019.0,23, 1007.2,24,   6.2,24,   4.5,24,   7.0, 999.9,   66.9 ,  46.9 , 0.00G,999.9, 100000,"
"722950,23174, 20171227,   58.7,24,   48.6,24, 1020.0,24, 1008.2,24,   5.2,24,   3.6,24,   9.9, 999.9,   73.9 ,  46.9 , 0.00G,999.9, 100000,"
"722950,23174, 20171228,   59.3,24,   49.2,24, 1019.5,24, 1007.8,24,   9.8,24,   4.2,24,   8.9, 999.9,   73.9 ,  48.9 , 0.00G,999.9, 000000,"
"722950,23174, 20171229,   63.5,24,   41.5,24, 1018.6,24, 1006.9,24,  10.0,24,   4.2,24,   9.9, 999.9,   79.0 ,  50.0 , 0.00G,999.9, 000000,"
"722950,23174, 20171230,   59.5,24,   50.7,24, 1018.5,21, 1006.8,24,   7.7,24,   4.1,24,  11.1, 999.9,   79.0 ,  50.0 , 0.00G,999.9, 100000,"
"722950,23174, 20171231,   56.1,24,   53.4,24, 1017.9,12, 1006.8,24,   2.9,24,   3.8,24,  11.1, 999.9,   68.0 ,  50.0 , 0.00G,999.9, 100000,"
