Date,TEMP, VISIB,  WDSP,PRCP  , FRSHTT,Country
20170611,29,6.3,4.7, 0.00G,10000,sg
20170612,30,6.4,5.3, 0.01G,0,sg
20170613,29,6.2,5.9, 0.00G,10010,sg
20170614,29,6.3,4.2, 0.01G,0,sg
20170615,29,6.2,4.5, 0.00G,0,sg
20170616,29,5.8,4.2, 0.00G,10010,sg
20170617,29,6.3,4.6, 0.31G,0,sg
20170618,27,5.5,3.4, 0.00G,10010,sg
20170619,28,6.3,4.3, 0.54G,0,sg
20170620,29,6.3,3.9, 0.00G,0,sg
20170621,28,5.8,3.1, 0.00G,10010,sg
20170622,29,6.3,4.7, 0.80G,10,sg
20170623,26,6.2,3.3, 0.00G,10010,sg
20170624,29,6.3,3.9, 1.17G,0,sg
20170625,27,5.3,3.1, 0.00G,10010,sg
20170626,28,6,4.4, 0.90G,10010,sg
20170627,26,6.3,2.5, 0.06G,10000,sg
20170628,28,5.9,3.9, 0.06G,10010,sg
20170629,28,6.2,3.3, 0.00G,10,sg
20170630,29,6.5,5.1, 0.00G,0,sg
20170701,29,6.3,6.6, 0.00G,0,sg
20170702,29,6.1,5, 0.00G,10010,sg
20170703,27,6.1,3.7, 0.01G,10010,sg
20170704,29,6.4,3.6, 0.00G,0,sg
20170705,27,5.8,2.8, 0.00G,10010,sg
20170706,28,6.4,7.2, 0.91G,0,sg
20170707,29,6.3,5.4, 0.00G,10000,sg
20170708,28,6,3.3, 0.31G,10000,sg
20170709,28,6.1,4.2, 0.06G,10000,sg
20170710,29,5.9,3.5, 0.00G,10010,sg
20170711,27,5.8,3.7, 1.19G,10010,sg
20170712,27,5.8,3, 0.09G,10010,sg
20170713,27,5.9,4.7, 0.13G,10000,sg
20170714,26,5.5,3.5, 0.21G,10010,sg
20170715,28,5.8,4.8, 0.13G,10000,sg
20170716,28,6.4,6.9, 0.00G,10000,sg
20170717,29,6.3,5.7, 0.00G,0,sg
20170718,28,6.4,6.7, 0.00G,0,sg
20170719,29,6.3,5.5, 0.00G,0,sg
20170720,29,6.4,5.9, 0.00G,0,sg
20170721,29,6.3,7.2, 0.00G,0,sg
20170722,29,6.4,7.1, 0.00G,0,sg
20170723,29,6.3,7, 0.00G,0,sg
20170724,29,6.3,7.2, 0.00G,0,sg
20170725,29,6.3,8.6, 0.00G,0,sg
20170726,28,6,6.1, 0.00G,10010,sg
20170727,29,6.2,7.8, 0.09G,0,sg
20170728,29,6.2,5.7, 0.00G,0,sg
20170729,29,6.3,6.6, 0.00G,0,sg
20170730,29,6.3,7.5, 0.00G,10000,sg
20170731,29,6.4,6.2, 0.00G,0,sg
20170801,29,6.1,7.4, 0.00G,10000,sg
20170802,29,6.2,8.5, 0.06G,0,sg
20170803,29,6.3,8.7, 0.00G,0,sg
20170804,29,6.3,8.5, 0.00G,0,sg
20170805,29,6.3,8.8, 0.00G,0,sg
20170806,29,6.3,7, 0.00G,10000,sg
20170807,28,6.2,6.1, 0.00G,10011,sg
20170808,27,6.2,5, 0.28G,10000,sg
20170809,27,5.8,3.3, 0.34G,10000,sg
20170810,29,6.1,5, 0.02G,10010,sg
20170811,27,6,3.6, 0.00G,10010,sg
20170812,27,6,3.1, 0.06G,10010,sg
20170813,27,6.2,3.1, 0.11G,10000,sg
20170814,28,6.3,3.8, 0.05G,10000,sg
20170815,27,6.5,3, 0.01G,10000,sg
20170816,29,6.4,6.1, 0.01G,0,sg
20170817,27,5.1,5.3, 0.00G,10010,sg
20170818,28,5.9,6.4, 0.55G,10010,sg
20170819,28,6.1,7.3, 1.16G,10010,sg
20170820,29,6.3,6.8, 0.19G,10000,sg
20170821,29,6,6.3, 0.00G,10010,sg
20170822,28,6.3,5.7, 0.20G,0,sg
20170823,29,6.4,7.1, 0.00G,0,sg
20170824,28,6.1,6.5, 0.00G,10010,sg
20170825,28,6.3,5.5, 0.05G,0,sg
20170826,29,6.4,6.8, 0.00G,10000,sg
20170827,27,6.1,5.2, 0.05G,10000,sg
20170828,28,6.1,4.5, 0.14G,10000,sg
20170829,27,5.6,4.3, 0.00G,10000,sg
20170830,28,6.2,4.2, 0.03G,10010,sg
20170831,29,6.3,7.4, 0.02G,0,sg
20170901,29,6.4,7.6, 0.00G,0,sg
20170902,29,6,8.8, 0.00G,0,sg
20170903,29,6.3,7.8, 0.00G,0,sg
20170904,29,6,4.7, 0.00G,10001,sg
20170905,28,5.8,5.1, 0.24G,10000,sg
20170906,27,5.6,3.9, 0.24G,10010,sg
20170907,28,6.3,5.3, 0.73G,0,sg
20170908,28,6.3,5.5, 0.00G,0,sg
20170909,28,5.8,3.2, 0.00G,10010,sg
20170910,28,5.5,3.3, 0.10G,10010,sg
20170911,27,5,2.9, 0.15G,10000,sg
20170912,29,5.8,5.2, 0.55G,0,sg
20170913,29,6.2,6.3, 0.00G,0,sg
20170914,29,6.2,3.5, 0.00G,10010,sg
20170915,28,5.9,3.7, 0.00G,10010,sg
20170916,28,6.3,4.7, 0.75G,10010,sg
20170917,29,6.2,7, 0.00G,10010,sg
20170918,26,5.9,4.1, 0.12G,10010,sg
20170919,26,5.9,3.3, 0.66G,10010,sg
20170920,27,5.7,4.1, 0.17G,10000,sg
20170921,28,6.4,3.3, 0.24G,10000,sg
20170922,29,6.5,5.6, 0.02G,0,sg
20170923,28,5.9,3.8, 0.00G,10010,sg
20170924,29,6.3,4.3, 0.47G,0,sg
20170925,29,6.3,5.3, 0.00G,0,sg
20170926,27,5.9,3.4, 0.00G,10010,sg
20170927,28,4.9,2.6, 0.04G,10010,sg
20170928,28,5.8,2.9, 0.06G,10010,sg
20170929,28,5.8,3.1, 0.01G,10000,sg
20170930,28,6.1,3.7, 0.32G,10000,sg
20171001,27,5.6,3, 0.04G,10010,sg
20171002,28,5.7,3.4, 0.06G,0,sg
20171003,27,4.6,4, 0.00G,10010,sg
20171004,26,5.7,3.2, 0.13G,10010,sg
20171005,28,6.1,4, 0.31G,0,sg
20171006,29,6.1,4.8, 0.00G,10000,sg
20171007,28,5.2,3.5, 0.00G,10010,sg
20171008,27,4.9,2.5, 0.08G,10010,sg
20171009,28,5.6,4.1, 0.66G,10010,sg
20171010,28,5.9,5.3, 1.48G,10000,sg
20171011,28,6.3,3.7, 0.11G,10000,sg
20171012,26,5.6,3.2, 0.00G,10010,sg
20171013,28,6.2,3, 0.50G,10000,sg
20171014,29,5.9,3.2, 0.00G,0,sg
20171015,30,5.6,3.9, 0.00G,0,sg
20171016,29,6.3,3.4, 0.00G,10000,sg
20171017,30,6.3,4.7, 0.00G,0,sg
20171018,30,6.3,4.5, 0.00G,0,sg
20171019,30,5.5,3.3, 0.00G,0,sg
20171020,30,5.6,4.2, 0.00G,0,sg
20171021,29,5.5,3.2, 0.00G,10010,sg
20171022,29,5.8,3.5, 0.01G,10010,sg
20171023,28,4.7,2.6, 0.02G,10010,sg
20171024,27,4.5,3.2, 0.00G,10010,sg
20171025,28,5.8,3.3, 0.32G,10010,sg
20171026,27,4.7,3.2, 0.03G,10010,sg
20171027,27,4.9,2.2, 0.42G,10010,sg
20171028,28,5.9,4, 0.16G,10,sg
20171029,26,5.6,2.9, 0.00G,10010,sg
20171030,27,6.1,3.7, 0.32G,10010,sg
20171031,26,5.6,3, 0.07G,10000,sg
20171101,27,5.4,2.8, 0.06G,10000,sg
20171102,28,6,3.1, 0.02G,10010,sg
20171103,28,6,3.1, 0.00G,10010,sg
20171104,28,5.2,3.6, 0.20G,10010,sg
20171105,28,5.5,5.3, 0.13G,10010,sg
20171106,27,5.8,2.5, 1.68G,10010,sg
20171107,26,5.3,3.3, 0.00G,10010,sg
20171108,28,6.2,3.7, 0.08G,10000,sg
20171109,26,5.2,2.7, 0.00G,10010,sg
20171110,26,5.3,2.8, 1.24G,10010,sg
20171111,26,5.7,2.7, 0.86G,10000,sg
20171112,28,5.2,3, 0.42G,10010,sg
20171113,28,5.4,3.7, 0.94G,10010,sg
20171114,26,5.9,2.2, 1.65G,10010,sg
20171115,28,5.8,3.2, 0.13G,10000,sg
20171116,28,5.9,4.7, 0.00G,10010,sg
20171117,27,5.9,3.4, 0.73G,10010,sg
20171118,27,5.6,3.1, 0.10G,10010,sg
20171119,28,6.2,3.1, 0.46G,0,sg
20171120,27,5.2,3.2, 0.00G,10010,sg
20171121,26,5.2,3, 0.78G,10010,sg
20171122,28,6.1,4.3, 0.20G,10,sg
20171123,26,6.1,3.2, 0.00G,10010,sg
20171124,27,6.2,3.8, 0.24G,10000,sg
20171125,28,6.1,4.1, 0.04G,10,sg
20171126,27,6.1,3.9, 0.00G,10010,sg
20171127,26,6,3.5, 0.07G,10000,sg
20171128,28,6.2,3.8, 0.06G,10010,sg
20171129,28,5.9,4.4, 0.02G,10000,sg
20171130,28,6.2,4.5, 0.54G,0,sg
20171201,28,6.2,4.3, 0.00G,0,sg
20171202,29,6.3,4.8, 0.00G,10000,sg
20171203,29,6.1,2.9, 0.04G,10000,sg
20171204,27,5.5,2.9, 0.02G,10010,sg
20171205,28,6,3.9, 0.55G,10000,sg
20171206,28,6.2,4.1, 0.21G,10010,sg
20171207,26,5.7,3.2, 0.06G,10010,sg
20171208,27,6.1,3.8, 1.28G,10000,sg
20171209,26,5.7,3.5, 0.02G,10000,sg
20171210,28,5.4,5.3, 0.00G,10010,sg
20171211,27,5.3,4.5, 0.34G,10010,sg
20171212,26,4.5,3.3, 0.36G,10010,sg
20171213,26,5.1,2.8, 1.24G,10010,sg
20171214,27,5.5,3.8, 2.75G,10010,sg
20171215,27,5.7,3.9, 0.03G,10010,sg
20171216,28,6.2,5.4, 0.75G,10,sg
20171217,28,6.3,6.6, 0.00G,10000,sg
20171218,27,6.1,7.8, 0.00G,10000,sg
20171219,26,6.2,5.8, 0.02G,10000,sg
20171220,27,6.2,6.2, 0.02G,0,sg
20171221,28,6.1,4.7, 0.00G,0,sg
20171222,27,5.2,3.3, 0.00G,10010,sg
20171223,28,6.2,4.5, 2.14G,10000,sg
20171224,26,6.4,4, 0.05G,0,sg
20171225,26,5.7,3.6, 0.00G,10010,sg
20171226,27,5.9,3.3, 1.11G,10010,sg
20171227,27,6,4.1, 0.24G,10010,sg
20171228,27,6.1,5.3, 0.36G,10010,sg
20171229,28,5.8,6.2, 0.35G,10000,sg
20171230,27,5.2,6, 0.00G,10010,sg
20171231,25,3.5,4.3, 0.28G,10000,sg
20170101,-6,999.9,2.4, 0.00I,0,sk
20170102,-4,0.1,1.5, 0.00G,100000,sk
20170103,0,15.5,7.9, 0.00G,1000,sk
20170104,2,20.8,11.9, 0.00G,1000,sk
20170105,-3,33.6,6.6, 0.01G,0,sk
20170106,-8,999.9,6.9, 0.00G,0,sk
20170107,-11,999.9,8.5, 0.02G,0,sk
20170108,-8,999.9,5.4, 0.01G,0,sk
20170109,-6,21.7,11, 1.57G,0,sk
20170110,-9,8.3,3.3, 1.57G,1000,sk
20170111,-9,9.1,3.2, 1.57G,0,sk
20170112,-3,5.2,2.3, 0.14G,1000,sk
20170113,2,18.4,6.2, 2.36G,10000,sk
20170114,0,999.9,6.2, 0.07G,0,sk
20170115,0,999.9,5.6, 0.21G,0,sk
20170116,-3,13.3,4.3, 4.33G,0,sk
20170117,-3,7,5.2, 0.00I,0,sk
20170118,-4,10.4,3.9, 0.00I,0,sk
20170119,-7,4.7,1.4, 0.00I,100000,sk
20170120,-6,999.9,2.6, 0.00I,0,sk
20170121,-5,999.9,3.2, 0.00I,0,sk
20170122,-5,999.9,2.7, 0.00I,0,sk
20170123,-6,0.5,4.9, 3.15G,100000,sk
20170124,-6,0.9,4,99.99,101000,sk
20170125,-4,3,3.7, 3.15G,1000,sk
20170126,-2,7.4,2.3, 0.00I,0,sk
20170127,-7,0.5,4, 0.00G,101000,sk
20170128,-7,999.9,3.6, 0.00I,0,sk
20170129,-7,999.9,0.5, 0.00I,0,sk
20170130,-8,0.2,2.3, 0.01G,101000,sk
20170131,-5,0.4,2.4, 0.01G,101000,sk
20170201,-1,0.2,0, 0.24G,101000,sk
20170202,0,0,0.7, 0.03G,100000,sk
20170203,1,999.9,1.1, 0.00G,0,sk
20170204,1,999.9,4.3, 0.00G,0,sk
20170205,5,999.9,4.5, 0.00I,0,sk
20170206,3,2.5,6.2, 0.24G,10000,sk
20170207,-1,5.9,8.4, 0.26G,0,sk
20170208,-3,4.3,4.7, 0.00G,0,sk
20170209,-1,3.8,1.9,99.99,1000,sk
20170210,0,3,5.4, 0.00G,100000,sk
20170211,0,999.9,6.7, 0.00G,0,sk
20170212,0,999.9,5.7, 0.00I,0,sk
20170213,0,5,2.2, 0.00I,0,sk
20170214,1,2.8,2.5, 0.00I,0,sk
20170215,3,999.9,1.9, 0.00I,0,sk
20170216,-2,999.9,2.8, 0.00I,100000,sk
20170217,0,999.9,3.9, 0.00I,0,sk
20170218,4,999.9,5, 0.02E,0,sk
20170219,3,999.9,2.4, 0.00I,0,sk
20170220,3,999.9,3.2, 0.00I,0,sk
20170221,7,8.2,7.1, 0.24G,10000,sk
20170222,8,9.6,7.1, 0.33G,10000,sk
20170223,11,24.1,7.9, 0.14G,10000,sk
20170224,7,999.9,8.4, 0.01G,10000,sk
20170225,3,999.9,4.1, 0.01G,0,sk
20170226,4,999.9,3.4, 0.00G,0,sk
20170227,7,12.4,4.4, 0.00G,0,sk
20170228,8,22.5,4.5, 0.00G,0,sk
20170301,6,44.7,6.5, 0.03G,10000,sk
20170302,7,13.3,5.3, 0.00G,10000,sk
20170303,9,37.3,5.7, 0.04G,0,sk
20170304,11,999.9,6.9, 0.00G,0,sk
20170305,10,999.9,4.3, 0.00I,0,sk
20170306,7,38.8,6.1, 0.00G,0,sk
20170307,6,20.7,4.1, 0.01G,10100,sk
20170308,6,999.9,5.1, 0.00G,0,sk
20170309,8,12.3,2.9, 0.04G,110000,sk
20170310,6,999.9,6.6, 0.22G,0,sk
20170311,6,999.9,4.7, 0.00G,0,sk
20170312,5,999.9,4.7, 0.00G,0,sk
20170313,5,9.4,3.8, 0.00G,0,sk
20170314,6,5.7,3.6, 0.00G,0,sk
20170315,8,8.4,4.4, 0.00G,0,sk
20170316,10,15.1,5.5, 0.00G,0,sk
20170317,11,999.9,2.8, 0.00G,0,sk
20170318,8,999.9,8.9, 0.39G,0,sk
20170319,7,999.9,4.5, 0.46G,0,sk
20170320,12,41.9,4.9, 0.01G,0,sk
20170321,13,13.9,3, 0.00G,0,sk
20170322,10,12.3,3.5, 0.00G,0,sk
20170323,10,5,2.3, 0.00G,0,sk
20170324,9,5.9,8.5, 0.00G,0,sk
20170325,8,999.9,4.1, 0.00G,0,sk
20170326,7,999.9,5, 0.00I,0,sk
20170327,9,14,3, 0.00I,0,sk
20170328,14,15.5,2.8, 0.00G,0,sk
20170329,16,21.7,6.2, 0.00G,0,sk
20170330,14,15.2,3.4, 0.00G,0,sk
20170331,15,12,3.6, 0.00G,0,sk
20170401,16,999.9,4.8, 0.00I,0,sk
20170402,17,999.9,3.3, 0.00I,0,sk
20170403,16,12.9,3.7, 0.00G,0,sk
20170404,13,9.2,9.6, 0.00G,0,sk
20170405,11,8.2,9, 0.00G,0,sk
20170406,8,29,7, 0.00G,0,sk
20170407,7,999.9,7.1, 0.02G,0,sk
20170408,11,999.9,4.9, 0.32G,0,sk
20170409,13,999.9,0.9, 0.00G,0,sk
20170410,15,14.3,2.8, 0.00G,0,sk
20170411,10,27,6.4, 0.07G,10000,sk
20170412,11,27.1,4, 0.00G,0,sk
20170413,10,11.6,3.3, 0.06G,10000,sk
20170414,11,999.9,3.3, 0.12G,0,sk
20170415,11,999.9,3.1, 0.00G,0,sk
20170416,9,999.9,5.3, 0.03G,0,sk
20170417,7,999.9,5, 0.00G,0,sk
20170418,5,26.9,5.6, 0.31G,10000,sk
20170419,1,6.2,10.4, 0.13G,11000,sk
20170420,2,16.3,9.9, 0.31G,0,sk
20170421,6,999.9,5.3, 0.00G,0,sk
20170422,8,999.9,6.6, 0.08E,0,sk
20170423,6,999.9,5.3, 0.00I,0,sk
20170424,10,28.7,4, 0.00G,0,sk
20170425,14,17.2,6.4, 0.00G,0,sk
20170426,11,12.4,4.6, 0.00G,0,sk
20170427,6,9.7,7, 0.01G,10000,sk
20170428,5,999.9,7, 0.07G,0,sk
20170429,8,999.9,5.2, 0.11G,0,sk
20170430,11,999.9,2.8, 0.00G,0,sk
20170501,12,999.9,4, 0.00I,0,sk
20170502,13,28,5.1, 0.00G,0,sk
20170503,12,12.9,2.2, 0.00G,10000,sk
20170504,12,3.2,1.9, 0.07G,100000,sk
20170505,13,999.9,6.2, 0.00G,0,sk
20170506,16,999.9,4.3, 0.04G,0,sk
20170507,14,999.9,4.9, 0.07G,0,sk
20170508,14,999.9,5.5, 0.04G,0,sk
20170509,8,27.3,4.8, 0.00G,10000,sk
20170510,9,32.6,2.5, 0.00G,0,sk
20170511,15,21.1,4.2, 0.00G,0,sk
20170512,18,20.5,3.6, 0.00G,0,sk
20170513,17,999.9,5.3, 0.00I,0,sk
20170514,19,999.9,4.5, 0.00I,0,sk
20170515,17,22.4,5.8, 0.16E,10010,sk
20170516,18,26.6,5.3, 0.00I,0,sk
20170517,19,24.3,2.3, 0.00G,0,sk
20170518,20,20.4,4.6, 0.00G,0,sk
20170519,21,999.9,4.6, 0.00I,0,sk
20170520,14,999.9,12.2, 0.00I,0,sk
20170521,16,999.9,7.4, 0.42G,0,sk
20170522,19,28,5.4, 0.00G,0,sk
20170523,19,11.1,3.5, 0.00G,10,sk
20170524,16,13.3,5.4, 0.05G,10000,sk
20170525,13,24.2,5.3, 0.00G,10000,sk
20170526,18,999.9,5.1, 0.00G,0,sk
20170527,20,999.9,4.1, 0.00I,0,sk
20170528,20,999.9,3.2, 0.00I,0,sk
20170529,22,32.6,2.8, 0.00G,0,sk
20170530,24,19.8,3.7, 0.00G,0,sk
20170531,22,31.1,4.3, 0.17G,10010,sk
20170601,22,999.9,4, 0.14G,0,sk
20170602,22,999.9,2.3, 0.00G,0,sk
20170603,23,999.9,2.1, 0.00I,0,sk
20170604,20,999.9,5.7, 0.47E,0,sk
20170605,20,29.3,3.6, 0.04A,0,sk
20170606,21,21.7,7.2, 0.00G,0,sk
20170607,15,46.6,5.2, 0.31G,0,sk
20170608,17,46.6,3.7, 0.00G,0,sk
20170609,21,40,3.4, 0.00G,0,sk
20170610,19,999.9,4.5, 0.01E,0,sk
20170611,21,999.9,4.5, 0.00I,0,sk
20170612,23,24.5,4.3, 0.00G,0,sk
20170613,22,26.6,4.3, 0.00G,0,sk
20170614,20,28.5,4.7, 0.00G,0,sk
20170615,22,32.1,2.3, 0.00G,0,sk
20170616,20,9.3,4.2, 0.02G,10010,sk
20170617,15,999.9,6.2, 0.11G,0,sk
20170618,19,999.9,5.5, 0.02G,0,sk
20170619,23,30,2.4, 0.00G,0,sk
20170620,26,22.8,4.1, 0.00G,0,sk
20170621,26,23.7,3.2, 0.00G,0,sk
20170622,27,26.9,3, 0.00G,0,sk
20170623,25,31.8,5.3, 0.04G,10010,sk
20170624,26,999.9,5.3, 0.02G,0,sk
20170625,23,999.9,5.9, 0.00G,0,sk
20170626,23,28.7,4.5, 0.24G,0,sk
20170627,25,14,3.9, 0.00G,0,sk
20170628,26,16.4,6.6, 0.00G,0,sk
20170629,20,35.9,6.2, 0.01G,10010,sk
20170630,22,46.6,6.1, 0.00G,0,sk
20170701,20,999.9,6.6, 0.04E,0,sk
20170702,18,999.9,5.7, 0.04E,0,sk
20170703,20,999.9,4.2, 0.00I,0,sk
20170704,21,999.9,4, 0.00I,0,sk
20170705,25,999.9,3.6, 0.00I,0,sk
20170706,24,27.3,2.3, 0.00G,0,sk
20170707,23,16.7,3.5, 0.00G,10010,sk
20170708,25,999.9,4.9, 0.00I,0,sk
20170709,24,999.9,2.6, 0.24E,0,sk
20170710,23,17.6,3.4, 0.00E,110000,sk
20170711,23,28.1,7, 0.09G,10000,sk
20170712,23,999.9,3.6, 0.01G,0,sk
20170713,19,34.6,6.6, 0.10G,10000,sk
20170714,19,33.8,3.4, 0.00G,0,sk
20170715,16,999.9,7.1, 0.00E,0,sk
20170716,19,999.9,5.7, 0.00I,0,sk
20170717,22,36.2,1.9, 0.00G,0,sk
20170718,25,24.9,3.2, 0.00G,0,sk
20170719,25,20.7,3.5, 0.00G,0,sk
20170720,26,999.9,4.3, 0.00I,0,sk
20170721,24,999.9,4.7, 0.05G,0,sk
20170722,25,999.9,2.8, 0.00G,0,sk
20170723,24,999.9,3.5, 0.28G,0,sk
20170724,20,14.8,4.2, 0.02G,10010,sk
20170725,18,28.3,9.7, 0.37G,10000,sk
20170726,17,41.6,7.7, 0.01G,10000,sk
20170727,16,10.8,5.7, 0.23G,10000,sk
20170728,21,32.6,6.6, 0.06G,0,sk
20170729,23,999.9,3.7, 0.00G,0,sk
20170730,26,999.9,3.9, 0.00I,0,sk
20170731,27,22.8,2.5, 0.00G,0,sk
20170801,29,16.7,4, 0.00G,0,sk
20170802,29,20.9,4.2, 0.00G,0,sk
20170803,30,21.7,3.6, 0.00G,0,sk
20170804,30,17.3,3.1, 0.00G,0,sk
20170805,27,999.9,3.2, 0.00I,0,sk
20170806,20,999.9,6, 0.04G,0,sk
20170807,21,18.3,4.6, 0.25G,0,sk
20170808,21,16.5,4.1, 0.00G,0,sk
20170809,26,11.7,2.7, 0.00G,0,sk
20170810,27,9.5,4.9, 0.00G,10,sk
20170811,21,12.7,8.1, 0.16G,0,sk
20170812,18,999.9,10, 0.28G,0,sk
20170813,20,999.9,5.3, 0.00G,0,sk
20170814,23,35.2,2.9, 0.00G,0,sk
20170815,24,33.4,3.3, 0.00G,0,sk
20170816,24,25.8,5.7, 0.00G,10,sk
20170817,24,17.5,2, 0.02G,0,sk
20170818,27,16.3,3.6, 0.00G,0,sk
20170819,19,999.9,7.4, 0.16E,0,sk
20170820,17,999.9,5.1, 0.70G,0,sk
20170821,17,35,5.8, 0.04G,0,sk
20170822,17,36.1,4, 0.00G,0,sk
20170823,18,40,3.5, 0.00G,0,sk
20170824,21,31.8,2.8, 0.00G,0,sk
20170825,25,23.3,2.2, 0.00G,0,sk
20170826,26,999.9,2.6, 0.00I,0,sk
20170827,26,999.9,5.7, 0.00I,0,sk
20170828,21,26.6,3.8, 0.00G,0,sk
20170829,21,999.9,1.9, 0.00I,0,sk
20170830,22,21.1,4, 0.00G,0,sk
20170831,24,20.4,3.9, 0.00G,0,sk
20170901,19,999.9,8.4, 0.12E,0,sk
20170902,15,999.9,5.5, 0.00I,0,sk
20170903,13,999.9,7.3, 0.04G,0,sk
20170904,15,33.2,6.8, 0.00G,10000,sk
20170905,18,37.6,6.8, 0.00G,0,sk
20170906,18,32.6,5.8, 0.00G,10000,sk
20170907,17,34.2,5.7, 0.01G,0,sk
20170908,17,999.9,4.1, 0.00G,0,sk
20170909,19,999.9,4.5, 0.00I,0,sk
20170910,19,999.9,2.6, 0.00I,0,sk
20170911,17,999.9,4.9, 0.12E,0,sk
20170912,14,29.7,7.3, 0.00E,10000,sk
20170913,17,45.1,7.3, 0.00I,0,sk
20170914,17,36.9,7.6, 0.00G,0,sk
20170915,14,999.9,5.7, 0.02G,0,sk
20170916,13,999.9,4.2, 0.46G,0,sk
20170917,11,999.9,6.5, 0.07G,0,sk
20170918,13,34.8,4, 0.81G,0,sk
20170919,12,3.8,3.9, 0.03G,10000,sk
20170920,11,5.4,8.8, 0.68G,10000,sk
20170921,11,12.5,5.3, 0.04G,10000,sk
20170922,13,14.1,5.2, 0.08G,0,sk
20170923,11,999.9,4, 0.00G,0,sk
20170924,12,999.9,2.3, 0.11G,0,sk
20170925,14,999.9,1.6, 0.00G,0,sk
20170926,16,16.2,2.6,99.99,10000,sk
20170927,16,14.2,2.6, 0.00G,0,sk
20170928,15,14.7,2.9, 0.00G,0,sk
20170929,14,8.8,3.2, 0.00G,0,sk
20170930,12,999.9,3.7, 0.00G,0,sk
20171001,12,999.9,2.9, 0.00G,0,sk
20171002,12,9.1,3.4, 0.00G,0,sk
20171003,11,1.9,4.3, 0.03G,10000,sk
20171004,13,18.6,4.9, 0.41G,0,sk
20171005,15,24.1,7.7, 0.00G,0,sk
20171006,10,28.3,8.4, 0.11G,0,sk
20171007,10,999.9,4.9, 0.00G,0,sk
20171008,10,999.9,6.5, 0.08G,0,sk
20171009,10,32.1,3.6, 0.14G,0,sk
20171010,12,27.6,4.1, 0.00G,10000,sk
20171011,15,30.7,3.6, 0.02G,0,sk
20171012,16,17.4,5.1, 0.00G,0,sk
20171013,15,35.1,6.8, 0.00G,0,sk
20171014,14,999.9,3.1, 0.00I,0,sk
20171015,17,999.9,1.9, 0.00I,0,sk
20171016,16,4.7,2.4, 0.00G,0,sk
20171017,16,5.7,2.8, 0.01G,0,sk
20171018,15,4.1,2.8, 0.01G,0,sk
20171019,14,4.2,1.9, 0.00G,0,sk
20171020,10,999.9,2, 0.01G,0,sk
20171021,10,999.9,1.7, 0.01G,0,sk
20171022,10,999.9,5.1, 0.10G,0,sk
20171023,8,8,7, 0.32G,10000,sk
20171024,9,14.1,5, 0.61G,0,sk
20171025,10,8.8,1.9, 0.00G,0,sk
20171026,13,16.6,4.1, 0.00G,0,sk
20171027,10,999.9,7, 0.00G,0,sk
20171028,9,999.9,8.2, 0.48G,0,sk
20171029,8,999.9,12.8, 0.60G,0,sk
20171030,5,23.8,8.1, 0.13G,10000,sk
20171031,5,19.5,3.7, 0.04G,10000,sk
20171101,7,999.9,4.7, 0.03G,0,sk
20171102,9,12.9,3.5, 0.00G,0,sk
20171103,9,13.7,3.3, 0.00G,0,sk
20171104,8,999.9,3.8, 0.00G,0,sk
20171105,8,999.9,4.1, 0.00I,0,sk
20171106,8,7.4,2.7, 0.00G,0,sk
20171107,9,5.6,2.7, 0.00G,0,sk
20171108,7,7.4,1.8, 0.04E,10000,sk
20171109,7,3.8,2.6, 0.00A,100000,sk
20171110,8,13.7,3.9, 0.00G,0,sk
20171111,7,999.9,7, 0.01G,0,sk
20171112,6,999.9,3.2, 0.25G,0,sk
20171113,4,19,8.3, 0.09G,10000,sk
20171114,3,23.3,5.7, 0.02G,0,sk
20171115,2,7,2.3, 0.00G,0,sk
20171116,3,7.8,1.5, 0.00G,0,sk
20171117,3,999.9,6.6, 0.03G,0,sk
20171118,5,999.9,6.1, 0.00G,0,sk
20171119,4,999.9,7.3, 0.12E,0,sk
20171120,4,16.3,8.4, 0.00E,10100,sk
20171121,4,0.2,4.3, 0.11G,10000,sk
20171122,9,25.2,4.4, 0.57G,0,sk
20171123,4,0,3.6, 0.00G,110000,sk
20171124,5,1.7,4.8, 0.00G,100000,sk
20171125,5,999.9,6.9, 0.00E,0,sk
20171126,3,999.9,5.8, 0.02G,0,sk
20171127,2,21,3.2, 0.00G,1000,sk
20171128,0,11.1,2.6, 0.00G,0,sk
20171129,0,1.1,2, 0.06G,1000,sk
20171130,0,0.6,5.3, 0.97G,1000,sk
20171201,0,22.9,2.3, 0.27G,0,sk
20171202,-3,999.9,7, 0.00G,0,sk
20171203,-1,999.9,7.3, 0.00I,0,sk
20171204,1,5.5,6.4, 0.01G,1000,sk
20171205,2,14.1,8.4, 0.06G,11000,sk
20171206,3,18,9.1, 0.15G,0,sk
20171207,1,7.6,3.8, 0.79G,0,sk
20171208,0,999.9,3.4, 0.79G,100000,sk
20171209,1,999.9,8, 0.12G,0,sk
20171210,0,999.9,7, 0.00G,0,sk
20171211,8,28,9.6, 0.00I,0,sk
20171212,7,13.9,6.9, 0.16E,10000,sk
20171213,2,999.9,4, 0.00I,0,sk
20171214,3,12,3.8, 0.00E,11000,sk
20171215,4,999.9,4.6, 0.00I,100000,sk
20171216,2,999.9,3.5, 0.00I,0,sk
20171217,2,999.9,5, 0.00I,0,sk
20171218,-1,18.6,7.4, 0.00I,0,sk
