Track Name,Artist,Streams,Date,Country,Indicators
Chantaje                                                                    ,Shakira          ,17742,11/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,16178,11/01/2017,pt,0 0 0 0 0 0
Closer                                                                      ,The Chainsmokers ,16161,11/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,32855,12/01/2017,pt,1 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,24825,12/01/2017,pt,1 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19531,12/01/2017,pt,1 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,18852,12/01/2017,pt,1 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18447,12/01/2017,pt,1 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18179,12/01/2017,pt,1 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,17747,12/01/2017,pt,1 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,17218,12/01/2017,pt,1 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,16058,12/01/2017,pt,1 0 0 0 0 0
Closer                                                                      ,The Chainsmokers ,15879,12/01/2017,pt,1 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,37981,13/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,27067,13/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19046,13/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,18437,13/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,18037,13/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17994,13/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,17558,13/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,17386,13/01/2017,pt,0 0 0 0 0 0
24K Magic                                                                   ,Bruno Mars       ,16440,13/01/2017,pt,0 0 0 0 0 0
Closer                                                                      ,The Chainsmokers ,15781,13/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,39839,14/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,25460,14/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,19980,14/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19775,14/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19320,14/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,18897,14/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,18599,14/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18597,14/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,16622,14/01/2017,pt,0 0 0 0 0 0
Deu Onda                                                                    ,MC G15           ,16569,14/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,35922,15/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,21488,15/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,17630,15/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17232,15/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,16999,15/01/2017,pt,0 0 0 0 0 0
